method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units,variant,pool,code_seed
LDPC,1000,6%,0.06451612903225806,0.06989247311827956,39,600,0.6,True,True,False,0.4,0.0032920249996095663,4,uniform,4,1
LDPC,1000,6%,0.06451612903225806,0.06989247311827956,39,600,0.6,True,True,False,0.4,0.002941714999906253,3,aware-pipeline,4,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,0,600,0.6,True,True,False,0.4,0.00965282700053649,21,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,0,600,0.6,True,True,False,0.4,0.005563157999858959,11,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,0,750,0.75,True,True,False,0.25,0.0058981729998777155,9,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,0,600,0.6,True,True,False,0.4,0.0056240409994643414,11,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,1,600,0.6,True,True,False,0.4,0.006020772998454049,12,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,1,600,0.6,True,True,False,0.4,0.004938947000482585,9,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,1,750,0.75,True,True,False,0.25,0.005974383000648231,9,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,1,600,0.6,True,True,False,0.4,0.005613260998870828,11,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,2,600,0.6,False,False,False,0.0,0.04086884199932683,120,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,2,600,0.6,True,True,False,0.4,0.005618264000077033,11,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,2,750,0.75,True,True,False,0.25,0.005555960000492632,8,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,2,600,0.6,True,True,False,0.4,0.019715507000000798,55,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,3,600,0.6,False,False,False,0.0,0.04097571000056632,120,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,3,600,0.6,True,True,False,0.4,0.009769692000190844,23,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,3,750,0.75,True,True,False,0.25,0.006002159001582186,9,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,3,600,0.6,True,True,False,0.4,0.006088355999963824,12,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,4,600,0.6,True,True,False,0.4,0.00465553399953933,8,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,4,600,0.6,True,True,False,0.4,0.004303956000512699,7,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,4,750,0.75,True,True,False,0.25,0.004442237001057947,5,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,4,600,0.6,True,True,False,0.4,0.005217799998717965,10,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,5,600,0.6,True,True,False,0.4,0.010215713000434334,25,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,5,600,0.6,True,True,False,0.4,0.005651408000630909,11,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,5,750,0.75,True,True,False,0.25,0.004830167001273367,6,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,5,600,0.6,True,True,False,0.4,0.006936535999557236,15,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,6,600,0.6,False,False,False,0.0,0.04079745799936063,120,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,6,600,0.6,True,True,False,0.4,0.006617896000534529,14,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,6,750,0.75,True,True,False,0.25,0.005224172000453109,7,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,6,600,0.6,True,True,False,0.4,0.00620681100008369,13,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,7,600,0.6,True,True,False,0.4,0.008436378000624245,20,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,7,600,0.6,True,True,False,0.4,0.005376762999731,10,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,7,750,0.75,True,True,False,0.25,0.004884030999164679,6,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,7,600,0.6,True,True,False,0.4,0.005010091999793076,9,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,8,600,0.6,False,False,False,0.0,0.04089356399890676,120,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,8,600,0.6,True,True,False,0.4,0.008444765999229276,20,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,8,750,0.75,True,True,False,0.25,0.005149921998963691,7,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,8,600,0.6,True,True,False,0.4,0.005252353999821935,10,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,9,600,0.6,False,False,False,0.0,0.040674842999578686,120,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,9,600,0.6,False,False,False,0.0,0.04091325700028392,120,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,9,750,0.75,True,True,False,0.25,0.005962113000350655,9,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,9,600,0.6,True,True,False,0.4,0.00811031000012008,19,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,10,600,0.6,False,False,False,0.0,0.04098966600031417,120,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,10,600,0.6,False,False,False,0.0,0.040976541000418365,120,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,10,750,0.75,True,True,False,0.25,0.005553469000005862,8,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,10,600,0.6,True,True,False,0.4,0.009061426999323885,22,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,11,600,0.6,False,False,False,0.0,0.04096019300050102,120,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,11,600,0.6,True,True,False,0.4,0.009085124998819083,22,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,11,750,0.75,True,True,False,0.25,0.006044908001058502,9,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,11,600,0.6,True,True,False,0.4,0.012492274001488113,32,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,12,600,0.6,True,True,False,0.4,0.005909298999540624,12,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,12,600,0.6,True,True,False,0.4,0.005213153999648057,10,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,12,750,0.75,True,True,False,0.25,0.003983958999015158,4,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,12,600,0.6,True,True,False,0.4,0.005197653999857721,10,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,13,600,0.6,True,True,False,0.4,0.005181339000046137,10,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,13,600,0.6,True,True,False,0.4,0.004215915001623216,7,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,13,750,0.75,True,True,False,0.25,0.004724114000055124,6,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,13,600,0.6,True,True,False,0.4,0.005674471000020276,11,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,14,600,0.6,True,True,False,0.4,0.005609904999801074,11,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,14,600,0.6,True,True,False,0.4,0.004224864998832345,7,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,14,750,0.75,True,True,False,0.25,0.004431797999131959,5,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,14,600,0.6,True,True,False,0.4,0.005036373000621097,9,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,15,600,0.6,True,True,False,0.4,0.004882895000264398,9,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,15,600,0.6,True,True,False,0.4,0.004242412000166951,7,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,15,750,0.75,True,True,False,0.25,0.004377857998406398,5,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,15,600,0.6,True,True,False,0.4,0.004543361999822082,8,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,16,600,0.6,True,True,False,0.4,0.006150126999273198,13,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,16,600,0.6,True,True,False,0.4,0.00463656799911405,8,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,16,750,0.75,True,True,False,0.25,0.005238781001025927,7,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,16,600,0.6,True,True,False,0.4,0.005951660999926389,12,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,17,600,0.6,True,True,False,0.4,0.010483463000127813,26,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,17,600,0.6,True,True,False,0.4,0.0052183560001139995,10,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,17,750,0.75,True,True,False,0.25,0.005143723001310718,7,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,17,600,0.6,True,True,False,0.4,0.005194752999159391,10,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,18,600,0.6,True,True,False,0.4,0.00623950900080672,13,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,18,600,0.6,True,True,False,0.4,0.00532469900099386,10,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,18,750,0.75,True,True,False,0.25,0.004920913001114968,6,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,18,600,0.6,True,True,False,0.4,0.003968809000070905,6,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,19,600,0.6,True,True,False,0.4,0.03477893200033577,101,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,19,600,0.6,True,True,False,0.4,0.005699224999261787,11,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,19,750,0.75,True,True,False,0.25,0.004857948000790202,6,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,19,600,0.6,True,True,False,0.4,0.004664027999751852,8,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,20,600,0.6,True,True,False,0.4,0.004933190999508952,9,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,20,600,0.6,True,True,False,0.4,0.004249990000971593,7,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,20,750,0.75,True,True,False,0.25,0.005131832000188297,7,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,20,600,0.6,True,True,False,0.4,0.007456882000042242,17,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,21,600,0.6,True,True,False,0.4,0.012590160999025102,33,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,21,600,0.6,True,True,False,0.4,0.006013566000547144,12,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,21,750,0.75,True,True,False,0.25,0.006038421000994276,9,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,21,600,0.6,True,True,False,0.4,0.005256374999589752,10,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,22,600,0.6,False,False,False,0.0,0.041039341000214336,120,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,22,600,0.6,True,True,False,0.4,0.0072249000004376285,16,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,22,750,0.75,True,True,False,0.25,0.005179900999792153,7,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,22,600,0.6,True,True,False,0.4,0.0065521150008862605,14,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,23,600,0.6,False,False,False,0.0,0.040761885000392795,120,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,23,600,0.6,True,True,False,0.4,0.01719878400035668,47,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,23,750,0.75,True,True,False,0.25,0.005897132999962196,9,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,23,600,0.6,True,True,False,0.4,0.01239971900031378,32,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,24,600,0.6,True,True,False,0.4,0.005032252998717013,9,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,24,600,0.6,True,True,False,0.4,0.004262428001311491,7,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,24,750,0.75,True,True,False,0.25,0.004417086000103154,5,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,24,600,0.6,True,True,False,0.4,0.004943886999171809,9,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,25,600,0.6,True,True,False,0.4,0.010959725999782677,28,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,25,600,0.6,True,True,False,0.4,0.009039232001669006,22,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,25,750,0.75,True,True,False,0.25,0.005493979999300791,8,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,25,600,0.6,True,True,False,0.4,0.007249995000165654,16,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,26,600,0.6,True,True,False,0.4,0.007919841998955235,18,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,26,600,0.6,True,True,False,0.4,0.006535217999044107,14,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,26,750,0.75,True,True,False,0.25,0.005542730001252494,8,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,26,600,0.6,True,True,False,0.4,0.005239353999058949,10,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,27,600,0.6,True,True,False,0.4,0.0097300549987267,24,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,27,600,0.6,True,True,False,0.4,0.006489131999842357,14,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,27,750,0.75,True,True,False,0.25,0.004825740001251688,6,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,27,600,0.6,True,True,False,0.4,0.007996790000106557,18,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,28,600,0.6,True,True,False,0.4,0.005598637000730378,11,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,28,600,0.6,True,True,False,0.4,0.0045930819997010985,8,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,28,750,0.75,True,True,False,0.25,0.00438087500151596,5,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,28,600,0.6,True,True,False,0.4,0.00456139200105099,8,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,29,600,0.6,True,True,False,0.4,0.007635287000084645,17,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,29,600,0.6,True,True,False,0.4,0.004221187999064568,7,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,29,750,0.75,True,True,False,0.25,0.006336323998766602,10,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,29,600,0.6,True,True,False,0.4,0.004950501999701373,9,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,30,600,0.6,True,True,False,0.4,0.00785601400093583,18,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,30,600,0.6,True,True,False,0.4,0.00622624000061478,13,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,30,750,0.75,True,True,False,0.25,0.005271386000458733,7,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,30,600,0.6,True,True,False,0.4,0.00588148499991803,12,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,31,600,0.6,True,True,False,0.4,0.010045701999843004,25,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,31,600,0.6,True,True,False,0.4,0.005569536999246338,11,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,31,750,0.75,True,True,False,0.25,0.005143152999153244,7,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,31,600,0.6,True,True,False,0.4,0.01828697699966142,50,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,32,600,0.6,False,False,False,0.0,0.040846957999747247,120,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,32,600,0.6,True,True,False,0.4,0.008830397000565426,21,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,32,750,0.75,True,True,False,0.25,0.004466615999263013,5,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,32,600,0.6,True,True,False,0.4,0.004610219000824145,8,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,33,600,0.6,False,False,False,0.0,0.04068772299979173,120,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,33,600,0.6,True,True,False,0.4,0.007486151000193786,17,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,33,750,0.75,True,True,False,0.25,0.005158535999726155,7,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,33,600,0.6,True,True,False,0.4,0.005846080999617698,12,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,34,600,0.6,True,True,False,0.4,0.007455950999428751,17,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,34,600,0.6,True,True,False,0.4,0.0045463730002666125,8,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,34,750,0.75,True,True,False,0.25,0.00441399199917214,5,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,34,600,0.6,True,True,False,0.4,0.004324133000409347,7,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,35,600,0.6,True,True,False,0.4,0.007251001001350232,16,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,35,600,0.6,True,True,False,0.4,0.005308277999574784,10,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,35,750,0.75,True,True,False,0.25,0.004806918999747722,6,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,35,600,0.6,True,True,False,0.4,0.006273021999732009,13,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,36,600,0.6,False,False,False,0.0,0.04071239900076762,120,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,36,600,0.6,True,True,False,0.4,0.005941624000115553,12,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,36,750,0.75,True,True,False,0.25,0.0055601169988221955,8,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,36,600,0.6,True,True,False,0.4,0.007559895000667893,17,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,37,600,0.6,True,True,False,0.4,0.005580095999903278,11,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,37,600,0.6,True,True,False,0.4,0.004580254999382305,8,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,37,750,0.75,True,True,False,0.25,0.005277285999909509,7,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,37,600,0.6,True,True,False,0.4,0.004663862999223056,8,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,38,600,0.6,True,True,False,0.4,0.0052518409993354,10,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,38,600,0.6,True,True,False,0.4,0.0042798810009117005,7,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,38,750,0.75,True,True,False,0.25,0.00442695600031584,5,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,38,600,0.6,True,True,False,0.4,0.004594305000864551,8,aware-pipeline,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,39,600,0.6,True,True,False,0.4,0.00568799000029685,11,uniform,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,39,600,0.6,True,True,False,0.4,0.00471364400073071,8,aware-pipeline,0,0
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,39,750,0.75,True,True,False,0.25,0.004117745000257855,4,uniform,0,1
LDPC,1000,10%,0.10445161290322581,0.10731182795698925,39,600,0.6,True,True,False,0.4,0.0043982579991279636,7,aware-pipeline,0,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,0,600,0.6,True,True,False,0.4,0.0073051050003414275,12,uniform,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,0,600,0.6,True,True,False,0.4,0.004703991000496899,6,aware-pipeline,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,0,600,0.6,True,True,False,0.4,0.007349611998506589,13,uniform,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,0,600,0.6,True,True,False,0.4,0.004994377999537392,7,aware-pipeline,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,1,600,0.6,True,True,False,0.4,0.012726571998427971,28,uniform,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,1,600,0.6,True,True,False,0.4,0.009312410998973064,19,aware-pipeline,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,1,600,0.6,True,True,False,0.4,0.00831406299948867,16,uniform,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,1,600,0.6,True,True,False,0.4,0.006783146000088891,12,aware-pipeline,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,2,600,0.6,True,True,False,0.4,0.009019506998811266,18,uniform,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,2,600,0.6,True,True,False,0.4,0.005271619000268402,8,aware-pipeline,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,2,600,0.6,True,True,False,0.4,0.006048021999959019,10,uniform,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,2,600,0.6,True,True,False,0.4,0.004933999998684158,7,aware-pipeline,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,3,600,0.6,False,False,False,0.0,0.04584370300108276,120,uniform,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,3,600,0.6,True,True,False,0.4,0.00620226399951207,11,aware-pipeline,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,3,600,0.6,True,True,False,0.4,0.007279165998625103,14,uniform,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,3,600,0.6,True,True,False,0.4,0.004644241000278271,7,aware-pipeline,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,4,600,0.6,True,True,False,0.4,0.03614624199872196,97,uniform,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,4,600,0.6,True,True,False,0.4,0.0074228909998055315,15,aware-pipeline,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,4,600,0.6,True,True,False,0.4,0.042169432001173845,114,uniform,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,4,600,0.6,True,True,False,0.4,0.02220087499881629,57,aware-pipeline,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,5,600,0.6,True,True,False,0.4,0.009864641999229207,22,uniform,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,5,600,0.6,True,True,False,0.4,0.006022217999998247,11,aware-pipeline,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,5,600,0.6,True,True,False,0.4,0.007207972999822232,15,uniform,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,5,600,0.6,True,True,False,0.4,0.004813460000150371,8,aware-pipeline,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,6,600,0.6,True,True,False,0.4,0.00793087599959108,17,uniform,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,6,600,0.6,True,True,False,0.4,0.006872816000395687,14,aware-pipeline,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,6,600,0.6,True,True,False,0.4,0.005499287000930053,10,uniform,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,6,600,0.6,True,True,False,0.4,0.005190414000026067,9,aware-pipeline,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,7,600,0.6,False,False,False,0.0,0.04288119599914353,120,uniform,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,7,600,0.6,True,True,False,0.4,0.006016172999807168,12,aware-pipeline,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,7,600,0.6,True,True,False,0.4,0.00967078599933302,23,uniform,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,7,600,0.6,True,True,False,0.4,0.005316333001246676,10,aware-pipeline,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,8,600,0.6,True,True,False,0.4,0.00699425599850656,15,uniform,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,8,600,0.6,True,True,False,0.4,0.004717470999821671,8,aware-pipeline,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,8,600,0.6,True,True,False,0.4,0.0073378580000280635,16,uniform,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,8,600,0.6,True,True,False,0.4,0.005422209000244038,10,aware-pipeline,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,9,600,0.6,True,True,False,0.4,0.007138189999750466,15,uniform,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,9,600,0.6,True,True,False,0.4,0.00434469399988302,7,aware-pipeline,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,9,600,0.6,True,True,False,0.4,0.006714843999361619,14,uniform,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,9,600,0.6,True,True,False,0.4,0.004383234998385888,7,aware-pipeline,1,1
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,10,600,0.6,True,True,False,0.4,0.012460019999707583,31,uniform,1,0
LDPC,1000,10%,0.10234408602150538,0.09978494623655915,10,600,0.6,True,True,False,0.4,0.0075810500002262415,16,aware-pipeline,1,0
