method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units
GRAND,384,1%,0.009699942551593089,0.01082753286929621,13,50,0.13020833333333334,True,True,False,0.8697916666666666,0.010266598999805865,57447
LDPC,384,1%,0.009699942551593089,0.01082753286929621,14,72,0.1875,True,True,False,0.8125,0.0015852910000830889,24
GRAND,384,1%,0.009699942551593089,0.01082753286929621,14,50,0.13020833333333334,False,False,False,0.0,0.3650703679995786,2000000
LDPC,384,1%,0.009699942551593089,0.01082753286929621,15,72,0.1875,True,True,False,0.8125,0.0005229030002738,4
GRAND,384,1%,0.009699942551593089,0.01082753286929621,15,50,0.13020833333333334,False,False,False,0.0,0.3644226730002629,2000000
LDPC,384,1%,0.009699942551593089,0.01082753286929621,16,72,0.1875,True,True,False,0.8125,0.0005634019998979056,5
GRAND,384,1%,0.009699942551593089,0.01082753286929621,16,50,0.13020833333333334,False,False,False,0.0,0.3636331029993016,2000000
LDPC,384,1%,0.009699942551593089,0.01082753286929621,17,72,0.1875,False,False,False,0.0,0.007284127999810153,120
GRAND,384,1%,0.009699942551593089,0.01082753286929621,17,50,0.13020833333333334,True,True,False,0.8697916666666666,0.012492682000811328,68133
LDPC,384,1%,0.009699942551593089,0.01082753286929621,18,72,0.1875,True,True,False,0.8125,0.0003722419996847748,3
GRAND,384,1%,0.009699942551593089,0.01082753286929621,18,50,0.13020833333333334,False,False,False,0.0,0.3725603819993921,2000000
LDPC,384,1%,0.009699942551593089,0.01082753286929621,19,72,0.1875,True,True,False,0.8125,0.0003399719998924411,2
GRAND,384,1%,0.009699942551593089,0.01082753286929621,19,50,0.13020833333333334,False,False,False,0.0,0.3637512509994849,2000000
LDPC,384,1%,0.009699942551593089,0.01082753286929621,20,72,0.1875,True,True,False,0.8125,0.00039802999981475295,2
GRAND,384,1%,0.009699942551593089,0.01082753286929621,20,50,0.13020833333333334,False,False,False,0.0,0.3653671980000581,2000000
LDPC,384,1%,0.009699942551593089,0.01082753286929621,21,72,0.1875,True,True,False,0.8125,0.00034944700018968433,2
GRAND,384,1%,0.009699942551593089,0.01082753286929621,21,50,0.13020833333333334,False,False,False,0.0,0.36314067900002556,2000000
LDPC,384,1%,0.009699942551593089,0.01082753286929621,22,72,0.1875,True,True,False,0.8125,0.00046766800005570985,3
GRAND,384,1%,0.009699942551593089,0.01082753286929621,22,50,0.13020833333333334,True,True,False,0.8697916666666666,0.04712942999958614,261999
LDPC,384,1%,0.009699942551593089,0.01082753286929621,23,72,0.1875,True,False,True,0.0,0.00167403999967064,25
GRAND,384,1%,0.009699942551593089,0.01082753286929621,23,50,0.13020833333333334,False,False,False,0.0,0.36759368699949846,2000000
LDPC,384,1%,0.009699942551593089,0.01082753286929621,24,72,0.1875,False,False,False,0.0,0.007272902999829967,120
GRAND,384,1%,0.009699942551593089,0.01082753286929621,24,50,0.13020833333333334,False,False,False,0.0,0.3666929870005333,2000000
LDPC,384,1%,0.009699942551593089,0.01082753286929621,25,72,0.1875,True,True,False,0.8125,0.0003440299997237162,2
GRAND,384,1%,0.009699942551593089,0.01082753286929621,25,50,0.13020833333333334,False,False,False,0.0,0.367499467000016,2000000
LDPC,384,1%,0.009699942551593089,0.01082753286929621,26,72,0.1875,True,True,False,0.8125,0.0002557989992055809,1
GRAND,384,1%,0.009699942551593089,0.01082753286929621,26,50,0.13020833333333334,True,True,False,0.8697916666666666,0.004327855000155978,23576
LDPC,384,1%,0.009699942551593089,0.01082753286929621,27,72,0.1875,True,True,False,0.8125,0.00021352099975047167,1
GRAND,384,1%,0.009699942551593089,0.01082753286929621,27,50,0.13020833333333334,True,True,False,0.8697916666666666,8.73099997988902e-05,324
