method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units,variant,model
LDPC,1000,10%,0.10176978417266187,0.10158273381294965,59,600,0.6,True,True,False,0.4,0.005837705000885762,12,aware-same-rate,depolarizing
LDPC,1000,10%,0.10176978417266187,0.10158273381294965,59,600,0.6,True,True,False,0.4,0.005818777999593294,12,aware-pipeline,depolarizing
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,0,500,0.5,True,True,False,0.5,0.0031790889988769777,4,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,0,500,0.5,True,True,False,0.5,0.0029151650014682673,4,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,0,500,0.5,True,True,False,0.5,0.0029170510006224504,4,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,1,500,0.5,True,True,False,0.5,0.0035253850001026876,6,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,1,500,0.5,True,True,False,0.5,0.0035086069983663037,6,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,1,500,0.5,True,True,False,0.5,0.003506327999275527,6,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,2,500,0.5,True,True,False,0.5,0.00324875600017549,5,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,2,500,0.5,True,True,False,0.5,0.002885386000343715,4,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,2,500,0.5,True,True,False,0.5,0.0029376460006460547,4,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,3,500,0.5,True,True,False,0.5,0.0035468530004436616,6,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,3,500,0.5,True,True,False,0.5,0.00354082099875086,6,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,3,500,0.5,True,True,False,0.5,0.0035312569998495746,6,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,4,500,0.5,True,True,False,0.5,0.0038419490010710433,7,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,4,500,0.5,True,True,False,0.5,0.0031998459999158513,5,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,4,500,0.5,True,True,False,0.5,0.0032006460005504778,5,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,5,500,0.5,True,True,False,0.5,0.003518302999509615,6,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,5,500,0.5,True,True,False,0.5,0.0035187310004403116,6,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,5,500,0.5,True,True,False,0.5,0.003508591998979682,6,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,6,500,0.5,True,True,False,0.5,0.0032040629994298797,5,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,6,500,0.5,True,True,False,0.5,0.003198635000444483,5,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,6,500,0.5,True,True,False,0.5,0.0032528510000702227,5,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,7,500,0.5,True,True,False,0.5,0.0035144609992130427,6,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,7,500,0.5,True,True,False,0.5,0.003220849999706843,5,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,7,500,0.5,True,True,False,0.5,0.003206199000487686,5,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,8,500,0.5,True,True,False,0.5,0.0032096279992401833,5,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,8,500,0.5,True,True,False,0.5,0.0031983129993022885,5,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,8,500,0.5,True,True,False,0.5,0.0031960279993654694,5,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,9,500,0.5,True,True,False,0.5,0.007830315000319388,20,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,9,500,0.5,True,True,False,0.5,0.0047534950008412125,10,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,9,500,0.5,True,True,False,0.5,0.004758776000016951,10,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,10,500,0.5,True,True,False,0.5,0.004138522999710403,8,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,10,500,0.5,True,True,False,0.5,0.0038219689995457884,7,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,10,500,0.5,True,True,False,0.5,0.003817785000137519,7,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,11,500,0.5,True,True,False,0.5,0.003203687998393434,5,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,11,500,0.5,True,True,False,0.5,0.003214551999917603,5,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,11,500,0.5,True,True,False,0.5,0.003245566000259714,5,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,12,500,0.5,True,True,False,0.5,0.0035244020000391174,6,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,12,500,0.5,True,True,False,0.5,0.00319434399898455,5,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,12,500,0.5,True,True,False,0.5,0.0032343450002372265,5,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,13,500,0.5,True,True,False,0.5,0.004127800000787829,8,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,13,500,0.5,True,True,False,0.5,0.005339032999472693,12,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,13,500,0.5,True,True,False,0.5,0.005350084999008686,12,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,14,500,0.5,True,True,False,0.5,0.004442317000211915,9,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,14,500,0.5,True,True,False,0.5,0.003503738998915651,6,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,14,500,0.5,True,True,False,0.5,0.0035026710011152318,6,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,15,500,0.5,True,True,False,0.5,0.0035351859987713397,6,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,15,500,0.5,True,True,False,0.5,0.003505893000692595,6,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,15,500,0.5,True,True,False,0.5,0.003523186000165879,6,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,16,500,0.5,True,True,False,0.5,0.004441548999238876,9,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,16,500,0.5,True,True,False,0.5,0.003815469000983285,7,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,16,500,0.5,True,True,False,0.5,0.0038336260004143696,7,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,17,500,0.5,True,True,False,0.5,0.0032115120011440013,5,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,17,500,0.5,True,True,False,0.5,0.0032018950005294755,5,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,17,500,0.5,True,True,False,0.5,0.0032003249998524552,5,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,18,500,0.5,True,True,False,0.5,0.003836689998934162,7,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,18,500,0.5,True,True,False,0.5,0.003824957999313483,7,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,18,500,0.5,True,True,False,0.5,0.0038619520000793273,7,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,19,500,0.5,True,True,False,0.5,0.005366887999116443,12,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,19,500,0.5,True,True,False,0.5,0.005048197999713011,11,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,19,500,0.5,True,True,False,0.5,0.0050515039984020405,11,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,20,500,0.5,True,True,False,0.5,0.0032089719989016885,5,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,20,500,0.5,True,True,False,0.5,0.003210774999388377,5,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,20,500,0.5,True,True,False,0.5,0.0032454409993079025,5,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,21,500,0.5,True,True,False,0.5,0.003510327000185498,6,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,21,500,0.5,True,True,False,0.5,0.0035115720002067974,6,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,21,500,0.5,True,True,False,0.5,0.00354573100048583,6,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,22,500,0.5,True,True,False,0.5,0.003510880000249017,6,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,22,500,0.5,True,True,False,0.5,0.0035131500007992145,6,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,22,500,0.5,True,True,False,0.5,0.003509603999191313,6,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,23,500,0.5,True,True,False,0.5,0.004125569999814616,8,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,23,500,0.5,True,True,False,0.5,0.0041751410008146195,8,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,23,500,0.5,True,True,False,0.5,0.004177475000687991,8,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,24,500,0.5,True,True,False,0.5,0.004742877999888151,10,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,24,500,0.5,True,True,False,0.5,0.005042501999923843,11,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,24,500,0.5,True,True,False,0.5,0.00504813100087631,11,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,25,500,0.5,True,True,False,0.5,0.0032163640007638605,5,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,25,500,0.5,True,True,False,0.5,0.002890648998800316,4,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,25,500,0.5,True,True,False,0.5,0.0029336869993130676,4,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,26,500,0.5,True,True,False,0.5,0.003545690000464674,6,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,26,500,0.5,True,True,False,0.5,0.003503370000544237,6,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,26,500,0.5,True,True,False,0.5,0.003535124000336509,6,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,27,500,0.5,True,True,False,0.5,0.0035186160002922406,6,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,27,500,0.5,True,True,False,0.5,0.0035189730006095488,6,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,27,500,0.5,True,True,False,0.5,0.003504013999190647,6,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,28,500,0.5,True,True,False,0.5,0.004771830999743543,10,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,28,500,0.5,True,True,False,0.5,0.004427251000379329,9,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,28,500,0.5,True,True,False,0.5,0.00442872600069677,9,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,29,500,0.5,True,True,False,0.5,0.0044560669994098134,9,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,29,500,0.5,True,True,False,0.5,0.004122475000258419,8,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,29,500,0.5,True,True,False,0.5,0.004144082999118837,8,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,30,500,0.5,True,True,False,0.5,0.0035466169993014773,6,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,30,500,0.5,True,True,False,0.5,0.0029038480006420286,4,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,30,500,0.5,True,True,False,0.5,0.0028968089991394663,4,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,31,500,0.5,True,True,False,0.5,0.008782582999629085,23,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,31,500,0.5,True,True,False,0.5,0.006883870999445207,17,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,31,500,0.5,True,True,False,0.5,0.006894566000482882,17,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,32,500,0.5,True,True,False,0.5,0.0032531809993088245,5,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,32,500,0.5,True,True,False,0.5,0.003244588999223197,5,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,32,500,0.5,True,True,False,0.5,0.003199183998731314,5,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,33,500,0.5,True,True,False,0.5,0.0038229540004977025,7,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,33,500,0.5,True,True,False,0.5,0.0035048549998464296,6,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,33,500,0.5,True,True,False,0.5,0.003533302999130683,6,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,34,500,0.5,True,True,False,0.5,0.003207062000001315,5,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,34,500,0.5,True,True,False,0.5,0.0031963750006980263,5,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,34,500,0.5,True,True,False,0.5,0.00321373000042513,5,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,35,500,0.5,True,True,False,0.5,0.0035821569999825442,6,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,35,500,0.5,True,True,False,0.5,0.003195735000190325,5,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,35,500,0.5,True,True,False,0.5,0.0032044220006355317,5,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,36,500,0.5,True,True,False,0.5,0.0032033919997047633,5,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,36,500,0.5,True,True,False,0.5,0.003210280001439969,5,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,36,500,0.5,True,True,False,0.5,0.0031992899985198164,5,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,37,500,0.5,True,True,False,0.5,0.0038504280000779545,7,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,37,500,0.5,True,True,False,0.5,0.0038941179991525132,7,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,37,500,0.5,True,True,False,0.5,0.003852297999401344,7,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,38,500,0.5,True,True,False,0.5,0.004141064000577899,8,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,38,500,0.5,True,True,False,0.5,0.0042217549998895265,8,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,38,500,0.5,True,True,False,0.5,0.004119159999390831,8,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,39,500,0.5,True,True,False,0.5,0.0035205189997213893,6,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,39,500,0.5,True,True,False,0.5,0.0035195640011806972,6,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,39,500,0.5,True,True,False,0.5,0.00435687500066706,6,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,40,500,0.5,True,True,False,0.5,0.0032718359998398228,5,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,40,500,0.5,True,True,False,0.5,0.003212949000953813,5,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,40,500,0.5,True,True,False,0.5,0.0032078599997475976,5,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,41,500,0.5,True,True,False,0.5,0.004761874000905664,10,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,41,500,0.5,True,True,False,0.5,0.005049670000516926,11,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,41,500,0.5,True,True,False,0.5,0.00505067400081316,11,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,42,500,0.5,True,True,False,0.5,0.0035270240005047526,6,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,42,500,0.5,True,True,False,0.5,0.0035322969997650944,6,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,42,500,0.5,True,True,False,0.5,0.003509572999973898,6,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,43,500,0.5,True,True,False,0.5,0.003876100001434679,7,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,43,500,0.5,True,True,False,0.5,0.0038320170006045373,7,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,43,500,0.5,True,True,False,0.5,0.0038323279986798298,7,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,44,500,0.5,True,True,False,0.5,0.0035215890002291417,6,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,44,500,0.5,True,True,False,0.5,0.0035208219997002743,6,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,44,500,0.5,True,True,False,0.5,0.003517408000334399,6,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,45,500,0.5,True,True,False,0.5,0.003515808999509318,6,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,45,500,0.5,True,True,False,0.5,0.0035010940009669866,6,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,45,500,0.5,True,True,False,0.5,0.0035305460005474743,6,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,46,500,0.5,True,True,False,0.5,0.007254570000441163,18,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,46,500,0.5,True,True,False,0.5,0.00442488499902538,9,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,46,500,0.5,True,True,False,0.5,0.0044235580007807584,9,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,47,500,0.5,True,True,False,0.5,0.0038429090000136057,7,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,47,500,0.5,True,True,False,0.5,0.003507331999571761,6,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,47,500,0.5,True,True,False,0.5,0.0035086200005025603,6,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,48,500,0.5,True,True,False,0.5,0.004145120001339819,8,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,48,500,0.5,True,True,False,0.5,0.004117840000617434,8,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,48,500,0.5,True,True,False,0.5,0.004130163999434444,8,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,49,500,0.5,True,True,False,0.5,0.004477982000025804,9,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,49,500,0.5,True,True,False,0.5,0.00411741800053278,8,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,49,500,0.5,True,True,False,0.5,0.004118843999094679,8,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,50,500,0.5,True,True,False,0.5,0.0050563420008984394,11,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,50,500,0.5,True,True,False,0.5,0.004729450000013458,10,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,50,500,0.5,True,True,False,0.5,0.00473335399874486,10,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,51,500,0.5,True,True,False,0.5,0.0029027279997535516,4,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,51,500,0.5,True,True,False,0.5,0.0028937259994563647,4,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,51,500,0.5,True,True,False,0.5,0.0028908549993502675,4,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,52,500,0.5,True,True,False,0.5,0.004064886999913142,7,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,52,500,0.5,True,True,False,0.5,0.0035524899994925363,6,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,52,500,0.5,True,True,False,0.5,0.0035339819987711962,6,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,53,500,0.5,True,True,False,0.5,0.004168086001300253,8,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,53,500,0.5,True,True,False,0.5,0.0041844689985737205,8,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,53,500,0.5,True,True,False,0.5,0.004134540999075398,8,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,54,500,0.5,True,True,False,0.5,0.005118937999213813,11,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,54,500,0.5,True,True,False,0.5,0.004770493998876191,10,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,54,500,0.5,True,True,False,0.5,0.004738711000754847,10,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,55,500,0.5,True,True,False,0.5,0.006275592000747565,15,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,55,500,0.5,True,True,False,0.5,0.0050501109999459,11,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,55,500,0.5,True,True,False,0.5,0.005037662998802261,11,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,56,500,0.5,True,True,False,0.5,0.0032174869993468747,5,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,56,500,0.5,True,True,False,0.5,0.002886651000153506,4,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,56,500,0.5,True,True,False,0.5,0.0029302710008778377,4,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,57,500,0.5,True,True,False,0.5,0.004437421999682556,9,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,57,500,0.5,True,True,False,0.5,0.004120417001104215,8,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,57,500,0.5,True,True,False,0.5,0.004112549999263138,8,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,58,500,0.5,True,True,False,0.5,0.002916078001362621,4,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,58,500,0.5,True,True,False,0.5,0.002887630000259378,4,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,58,500,0.5,True,True,False,0.5,0.0028860759994131513,4,aware-pipeline,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,59,500,0.5,True,True,False,0.5,0.008438267001110944,22,uniform,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,59,500,0.5,True,True,False,0.5,0.004434657999809133,9,aware-same-rate,amplitude_damping
LDPC,1000,6%,0.05739568345323741,0.05669064748201439,59,500,0.5,True,True,False,0.5,0.004428017000464024,9,aware-pipeline,amplitude_damping
LDPC,1000,10%,0.09964028776978417,0.09654676258992806,0,600,0.6,False,False,False,0.0,0.040842714999598684,120,uniform,amplitude_damping
LDPC,1000,10%,0.09964028776978417,0.09654676258992806,0,600,0.6,True,True,False,0.4,0.02316549399984069,66,aware-same-rate,amplitude_damping
LDPC,1000,10%,0.09964028776978417,0.09654676258992806,0,600,0.6,True,True,False,0.4,0.023146305999034666,66,aware-pipeline,amplitude_damping
LDPC,1000,10%,0.09964028776978417,0.09654676258992806,1,600,0.6,False,False,False,0.0,0.040487321000910015,120,uniform,amplitude_damping
LDPC,1000,10%,0.09964028776978417,0.09654676258992806,1,600,0.6,True,True,False,0.4,0.007118546000128845,16,aware-same-rate,amplitude_damping
LDPC,1000,10%,0.09964028776978417,0.09654676258992806,1,600,0.6,True,True,False,0.4,0.007112399998732144,16,aware-pipeline,amplitude_damping
LDPC,1000,10%,0.09964028776978417,0.09654676258992806,2,600,0.6,True,True,False,0.4,0.011910934001207352,31,uniform,amplitude_damping
LDPC,1000,10%,0.09964028776978417,0.09654676258992806,2,600,0.6,True,True,False,0.4,0.012556980000226758,33,aware-same-rate,amplitude_damping
