method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units,variant
LDPC,1000,10%,0.10286,0.1052,12,600,0.6,True,True,False,0.4,0.019881799998984206,7,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,13,600,0.6,True,True,False,0.4,0.018045799999526935,6,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,14,600,0.6,True,True,False,0.4,0.021040700001321966,8,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,15,600,0.6,True,True,False,0.4,0.04391340000074706,16,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,16,600,0.6,True,True,False,0.4,0.022769399998651352,6,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,17,600,0.6,True,True,False,0.4,0.018450499999744352,5,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,18,600,0.6,True,True,False,0.4,0.034517500000220025,13,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,19,600,0.6,True,True,False,0.4,0.0434910999974818,17,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,20,600,0.6,True,True,False,0.4,0.06839869999748771,28,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,21,600,0.6,True,True,False,0.4,0.022357499998179264,7,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,22,600,0.6,True,True,False,0.4,0.025856300002487842,8,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,23,600,0.6,True,True,False,0.4,0.02706729999772506,11,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,24,600,0.6,True,True,False,0.4,0.03155669999978272,11,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,25,600,0.6,True,True,False,0.4,0.0256294999999227,8,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,26,600,0.6,True,True,False,0.4,0.03126920000067912,12,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,27,600,0.6,True,True,False,0.4,0.031376800001453375,12,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,28,600,0.6,True,True,False,0.4,0.02730850000079954,10,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,29,600,0.6,True,True,False,0.4,0.024340700001630466,7,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,30,600,0.6,False,False,False,0.0,0.24042179999742075,120,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,31,600,0.6,True,True,False,0.4,0.07155509999938658,34,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,32,600,0.6,True,True,False,0.4,0.02920810000068741,10,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,33,600,0.6,True,True,False,0.4,0.028843500000220956,11,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,34,600,0.6,True,True,False,0.4,0.02872610000122222,11,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,35,600,0.6,True,True,False,0.4,0.037931599999865284,14,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,36,600,0.6,True,True,False,0.4,0.02451949999885983,9,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,37,600,0.6,True,True,False,0.4,0.03341250000084983,14,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,38,600,0.6,True,True,False,0.4,0.05308980000336305,25,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,39,600,0.6,True,True,False,0.4,0.01980840000032913,6,aware (20% sample)
LDPC,1000,10%,0.10286,0.1052,0,600,0.6,True,True,False,0.4,0.024435499999526655,9,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,1,600,0.6,False,False,False,0.0,0.241646700000274,120,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,2,600,0.6,True,True,False,0.4,0.025118400000792462,9,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,3,600,0.6,True,True,False,0.4,0.022684399998979643,9,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,4,600,0.6,True,True,False,0.4,0.014218000000255415,4,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,5,600,0.6,True,True,False,0.4,0.06803260000015143,31,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,6,600,0.6,True,True,False,0.4,0.022374199998012045,8,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,7,600,0.6,True,True,False,0.4,0.022964499999943655,6,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,8,600,0.6,True,True,False,0.4,0.05836500000077649,19,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,9,600,0.6,True,True,False,0.4,0.040462400000251364,13,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,10,600,0.6,True,True,False,0.4,0.022111000002041692,7,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,11,600,0.6,True,True,False,0.4,0.025033800000528572,7,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,12,600,0.6,True,True,False,0.4,0.020824999999604188,6,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,13,600,0.6,True,True,False,0.4,0.01720519999798853,5,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,14,600,0.6,True,True,False,0.4,0.02786740000010468,8,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,15,600,0.6,True,True,False,0.4,0.05743290000100387,22,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,16,600,0.6,True,True,False,0.4,0.019526299998688046,6,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,17,600,0.6,True,True,False,0.4,0.02561769999738317,8,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,18,600,0.6,True,True,False,0.4,0.03724820000206819,14,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,19,600,0.6,True,True,False,0.4,0.04669559999820194,19,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,20,600,0.6,True,True,False,0.4,0.0763318999997864,31,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,21,600,0.6,True,True,False,0.4,0.023844700001063757,9,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,22,600,0.6,True,True,False,0.4,0.032078600001113955,9,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,23,600,0.6,True,True,False,0.4,0.038628599999356084,12,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,24,600,0.6,True,True,False,0.4,0.03486319999865373,12,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,25,600,0.6,True,True,False,0.4,0.02888629999870318,8,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,26,600,0.6,True,True,False,0.4,0.05045240000254125,17,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,27,600,0.6,True,True,False,0.4,0.05003299999953015,18,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,28,600,0.6,True,True,False,0.4,0.04559769999832497,12,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,29,600,0.6,True,True,False,0.4,0.024442500001896406,7,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,30,600,0.6,False,False,False,0.0,0.2796118000005663,120,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,31,600,0.6,False,False,False,0.0,0.25254040000072564,120,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,32,600,0.6,True,True,False,0.4,0.0304126000010001,12,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,33,600,0.6,True,True,False,0.4,0.03450249999877997,12,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,34,600,0.6,True,True,False,0.4,0.04220580000037444,17,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,35,600,0.6,True,True,False,0.4,0.03675479999947129,16,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,36,600,0.6,True,True,False,0.4,0.030639199998404365,10,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,37,600,0.6,True,True,False,0.4,0.03323339999769814,13,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,38,600,0.6,False,False,False,0.0,0.2509749000018928,120,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,39,600,0.6,True,True,False,0.4,0.020738499999424675,7,aware skewed +/-30%
LDPC,1000,10%,0.10286,0.1052,0,600,0.6,True,True,False,0.4,0.025723299997480353,9,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,1,600,0.6,True,True,False,0.4,0.04743919999964419,21,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,2,600,0.6,True,True,False,0.4,0.021844300001248484,8,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,3,600,0.6,True,True,False,0.4,0.02624199999991106,9,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,4,600,0.6,True,True,False,0.4,0.019693900001584552,6,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,5,600,0.6,True,True,False,0.4,0.03509190000113449,15,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,6,600,0.6,True,True,False,0.4,0.024897499999497086,9,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,7,600,0.6,True,True,False,0.4,0.01719519999824115,6,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,8,600,0.6,True,True,False,0.4,0.09365550000075018,46,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,9,600,0.6,True,True,False,0.4,0.025253200001316145,10,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,10,600,0.6,True,True,False,0.4,0.02153300000281888,8,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,11,600,0.6,True,True,False,0.4,0.018858499999623746,6,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,12,600,0.6,True,True,False,0.4,0.018936299999040784,7,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,13,600,0.6,True,True,False,0.4,0.01802989999850979,6,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,14,600,0.6,True,True,False,0.4,0.023031799999444047,9,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,15,600,0.6,True,True,False,0.4,0.04284099999858881,18,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,16,600,0.6,True,True,False,0.4,0.02009890000044834,6,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,17,600,0.6,True,True,False,0.4,0.016499199999088887,5,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,18,600,0.6,True,True,False,0.4,0.03461480000260053,15,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,19,600,0.6,True,True,False,0.4,0.059503200001927326,26,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,20,600,0.6,True,True,False,0.4,0.12674540000080015,64,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,21,600,0.6,True,True,False,0.4,0.02369170000019949,8,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,22,600,0.6,True,True,False,0.4,0.02206849999856786,8,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,23,600,0.6,True,True,False,0.4,0.036235399998986395,15,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,24,600,0.6,True,True,False,0.4,0.032601699997030664,13,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,25,600,0.6,True,True,False,0.4,0.025990600002842257,9,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,26,600,0.6,True,True,False,0.4,0.03306900000097812,12,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,27,600,0.6,True,True,False,0.4,0.03215520000230754,11,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,28,600,0.6,True,True,False,0.4,0.02864120000231196,9,aware skewed -/+30%
LDPC,1000,10%,0.10286,0.1052,29,600,0.6,True,True,False,0.4,0.021696499999961816,7,aware skewed -/+30%
