method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units
LDPC,96,2%,0.019996923550223044,0.01730769230769231,38,36,0.375,True,True,False,0.625,8.704900028533302e-05,1
GRAND,96,2%,0.019996923550223044,0.01730769230769231,38,29,0.3020833333333333,True,True,False,0.6979166666666666,2.1795999600726645e-05,19
LDPC,96,2%,0.019996923550223044,0.01730769230769231,39,36,0.375,True,True,False,0.625,6.133999977464555e-05,1
GRAND,96,2%,0.019996923550223044,0.01730769230769231,39,29,0.3020833333333333,True,True,False,0.6979166666666666,0.0003912900001523667,2269
LDPC,96,2%,0.019996923550223044,0.01730769230769231,40,36,0.375,True,True,False,0.625,6.353600019792793e-05,1
GRAND,96,2%,0.019996923550223044,0.01730769230769231,40,29,0.3020833333333333,True,True,False,0.6979166666666666,1.358600002276944e-05,7
LDPC,96,2%,0.019996923550223044,0.01730769230769231,41,36,0.375,True,True,False,0.625,6.280299930949695e-05,1
GRAND,96,2%,0.019996923550223044,0.01730769230769231,41,29,0.3020833333333333,True,True,False,0.6979166666666666,1.891899955808185e-05,37
LDPC,96,2%,0.019996923550223044,0.01730769230769231,42,36,0.375,True,True,False,0.625,0.0001133800005845842,3
GRAND,96,2%,0.019996923550223044,0.01730769230769231,42,29,0.3020833333333333,True,True,False,0.6979166666666666,5.7220000599045306e-05,268
LDPC,96,2%,0.019996923550223044,0.01730769230769231,43,36,0.375,True,True,False,0.625,6.414800009224564e-05,1
GRAND,96,2%,0.019996923550223044,0.01730769230769231,43,29,0.3020833333333333,True,True,False,0.6979166666666666,1.2303000403335318e-05,1
LDPC,96,2%,0.019996923550223044,0.01730769230769231,44,36,0.375,True,True,False,0.625,6.02569998591207e-05,1
GRAND,96,2%,0.019996923550223044,0.01730769230769231,44,29,0.3020833333333333,True,True,False,0.6979166666666666,1.109000004362315e-05,1
LDPC,96,2%,0.019996923550223044,0.01730769230769231,45,36,0.375,True,True,False,0.625,5.833500017615734e-05,1
GRAND,96,2%,0.019996923550223044,0.01730769230769231,45,29,0.3020833333333333,True,True,False,0.6979166666666666,2.7594000130193308e-05,82
LDPC,96,2%,0.019996923550223044,0.01730769230769231,46,36,0.375,True,True,False,0.625,6.255600055737887e-05,1
GRAND,96,2%,0.019996923550223044,0.01730769230769231,46,29,0.3020833333333333,True,True,False,0.6979166666666666,1.0152999493584502e-05,1
LDPC,96,2%,0.019996923550223044,0.01730769230769231,47,36,0.375,True,True,False,0.625,0.0002497329996913322,8
GRAND,96,2%,0.019996923550223044,0.01730769230769231,47,29,0.3020833333333333,False,False,False,0.0,0.33328149699991627,2000000
LDPC,96,2%,0.019996923550223044,0.01730769230769231,48,36,0.375,True,True,False,0.625,0.00020561499968607677,1
GRAND,96,2%,0.019996923550223044,0.01730769230769231,48,29,0.3020833333333333,True,True,False,0.6979166666666666,6.144000053609489e-05,64
LDPC,96,2%,0.019996923550223044,0.01730769230769231,49,36,0.375,True,True,False,0.625,0.00018411899964121403,5
GRAND,96,2%,0.019996923550223044,0.01730769230769231,49,29,0.3020833333333333,False,False,False,0.0,0.3347649460001776,2000000
LDPC,96,2%,0.019996923550223044,0.01730769230769231,50,36,0.375,False,False,False,0.0,0.0033339519995934097,120
GRAND,96,2%,0.019996923550223044,0.01730769230769231,50,29,0.3020833333333333,False,False,False,0.0,0.353150552000443,2000000
LDPC,96,2%,0.019996923550223044,0.01730769230769231,51,36,0.375,True,True,False,0.625,0.00027094100005342625,3
GRAND,96,2%,0.019996923550223044,0.01730769230769231,51,29,0.3020833333333333,True,True,False,0.6979166666666666,0.0008190979997380055,4104
LDPC,96,2%,0.019996923550223044,0.01730769230769231,52,36,0.375,True,True,False,0.625,0.00010029799977928633,1
GRAND,96,2%,0.019996923550223044,0.01730769230769231,52,29,0.3020833333333333,True,True,False,0.6979166666666666,0.0003124920003756415,1457
LDPC,96,2%,0.019996923550223044,0.01730769230769231,53,36,0.375,False,False,False,0.0,0.003500810999867099,120
GRAND,96,2%,0.019996923550223044,0.01730769230769231,53,29,0.3020833333333333,False,False,False,0.0,0.37069741300001624,2000000
LDPC,96,2%,0.019996923550223044,0.01730769230769231,54,36,0.375,True,True,False,0.625,0.0002274270000270917,1
GRAND,96,2%,0.019996923550223044,0.01730769230769231,54,29,0.3020833333333333,True,True,False,0.6979166666666666,6.18150006630458e-05,67
LDPC,96,2%,0.019996923550223044,0.01730769230769231,55,36,0.375,True,True,False,0.625,0.00011507900035212515,1
GRAND,96,2%,0.019996923550223044,0.01730769230769231,55,29,0.3020833333333333,True,True,False,0.6979166666666666,0.0004943029998685233,1864
LDPC,96,2%,0.019996923550223044,0.01730769230769231,56,36,0.375,True,True,False,0.625,0.0003536510002959403,3
GRAND,96,2%,0.019996923550223044,0.01730769230769231,56,29,0.3020833333333333,True,True,False,0.6979166666666666,0.0008114100000966573,1897
LDPC,96,2%,0.019996923550223044,0.01730769230769231,57,36,0.375,True,True,False,0.625,0.00022030400032235775,1
GRAND,96,2%,0.019996923550223044,0.01730769230769231,57,29,0.3020833333333333,True,True,False,0.6979166666666666,2.5198000003001653e-05,1
LDPC,96,2%,0.019996923550223044,0.01730769230769231,58,36,0.375,True,True,False,0.625,0.00013472999944497133,1
GRAND,96,2%,0.019996923550223044,0.01730769230769231,58,29,0.3020833333333333,True,True,False,0.6979166666666666,3.022500004590256e-05,33
LDPC,96,2%,0.019996923550223044,0.01730769230769231,59,36,0.375,True,True,False,0.625,9.556099939800333e-05,1
GRAND,96,2%,0.019996923550223044,0.01730769230769231,59,29,0.3020833333333333,True,True,False,0.6979166666666666,2.8982000003452413e-05,38
LDPC,128,2%,0.019996923550223044,0.01730769230769231,0,48,0.375,True,True,False,0.625,0.0001184960001410218,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,0,33,0.2578125,True,True,False,0.7421875,0.000679787000080978,2498
LDPC,128,2%,0.019996923550223044,0.01730769230769231,1,48,0.375,True,False,True,0.0,0.000451656999757688,6
GRAND,128,2%,0.019996923550223044,0.01730769230769231,1,33,0.2578125,True,True,False,0.7421875,0.08733507099987037,281372
LDPC,128,2%,0.019996923550223044,0.01730769230769231,2,48,0.375,True,True,False,0.625,0.00024205699992307927,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,2,33,0.2578125,True,True,False,0.7421875,3.080600072280504e-05,1
LDPC,128,2%,0.019996923550223044,0.01730769230769231,3,48,0.375,True,True,False,0.625,0.00011737300064851297,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,3,33,0.2578125,True,True,False,0.7421875,4.509599966695532e-05,62
LDPC,128,2%,0.019996923550223044,0.01730769230769231,4,48,0.375,True,True,False,0.625,0.00020352100000309292,3
GRAND,128,2%,0.019996923550223044,0.01730769230769231,4,33,0.2578125,True,True,False,0.7421875,0.0061511180001616594,23322
LDPC,128,2%,0.019996923550223044,0.01730769230769231,5,48,0.375,True,True,False,0.625,0.0003252260003137053,3
GRAND,128,2%,0.019996923550223044,0.01730769230769231,5,33,0.2578125,False,False,False,0.0,0.4240847479995864,2000000
LDPC,128,2%,0.019996923550223044,0.01730769230769231,6,48,0.375,True,True,False,0.625,0.0008328939993589302,14
GRAND,128,2%,0.019996923550223044,0.01730769230769231,6,33,0.2578125,False,False,False,0.0,0.4654575650001789,2000000
LDPC,128,2%,0.019996923550223044,0.01730769230769231,7,48,0.375,True,True,False,0.625,0.0002377440005147946,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,7,33,0.2578125,True,True,False,0.7421875,4.282400004740339e-05,1
LDPC,128,2%,0.019996923550223044,0.01730769230769231,8,48,0.375,True,True,False,0.625,0.00013469599980453495,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,8,33,0.2578125,True,True,False,0.7421875,0.0005180610005481867,1543
LDPC,128,2%,0.019996923550223044,0.01730769230769231,9,48,0.375,True,True,False,0.625,0.00021127099989826092,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,9,33,0.2578125,True,True,False,0.7421875,0.0016385439994337503,5710
LDPC,128,2%,0.019996923550223044,0.01730769230769231,10,48,0.375,True,True,False,0.625,0.0002442459999656421,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,10,33,0.2578125,True,True,False,0.7421875,0.07014471500042418,233215
LDPC,128,2%,0.019996923550223044,0.01730769230769231,11,48,0.375,True,True,False,0.625,0.0003688120004881057,3
GRAND,128,2%,0.019996923550223044,0.01730769230769231,11,33,0.2578125,False,False,False,0.0,0.5302541439996276,2000000
LDPC,128,2%,0.019996923550223044,0.01730769230769231,12,48,0.375,True,True,False,0.625,0.0004015949998574797,5
GRAND,128,2%,0.019996923550223044,0.01730769230769231,12,33,0.2578125,False,False,False,0.0,0.4026329620000979,2000000
LDPC,128,2%,0.019996923550223044,0.01730769230769231,13,48,0.375,True,True,False,0.625,0.00019352100025571417,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,13,33,0.2578125,True,True,False,0.7421875,0.0014296590006779297,6875
LDPC,128,2%,0.019996923550223044,0.01730769230769231,14,48,0.375,True,True,False,0.625,0.0002125510000041686,3
GRAND,128,2%,0.019996923550223044,0.01730769230769231,14,33,0.2578125,True,True,False,0.7421875,0.000567715000215685,2736
LDPC,128,2%,0.019996923550223044,0.01730769230769231,15,48,0.375,True,True,False,0.625,0.00016578300073888386,3
GRAND,128,2%,0.019996923550223044,0.01730769230769231,15,33,0.2578125,False,False,False,0.0,0.3875585149999097,2000000
LDPC,128,2%,0.019996923550223044,0.01730769230769231,16,48,0.375,True,True,False,0.625,0.0003243300006943173,4
GRAND,128,2%,0.019996923550223044,0.01730769230769231,16,33,0.2578125,False,False,False,0.0,0.38244527299957554,2000000
LDPC,128,2%,0.019996923550223044,0.01730769230769231,17,48,0.375,True,True,False,0.625,0.0002899820001402986,3
GRAND,128,2%,0.019996923550223044,0.01730769230769231,17,33,0.2578125,True,True,False,0.7421875,0.037945676000163076,162730
LDPC,128,2%,0.019996923550223044,0.01730769230769231,18,48,0.375,True,True,False,0.625,0.0001912400002765935,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,18,33,0.2578125,True,True,False,0.7421875,2.7116000637761317e-05,1
LDPC,128,2%,0.019996923550223044,0.01730769230769231,19,48,0.375,True,True,False,0.625,0.00018731599993770942,3
GRAND,128,2%,0.019996923550223044,0.01730769230769231,19,33,0.2578125,True,True,False,0.7421875,0.0007125790007194155,3014
LDPC,128,2%,0.019996923550223044,0.01730769230769231,20,48,0.375,True,True,False,0.625,0.00012650700045924168,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,20,33,0.2578125,False,False,False,0.0,0.4059403339997516,2000000
LDPC,128,2%,0.019996923550223044,0.01730769230769231,21,48,0.375,True,True,False,0.625,0.00018582699976832373,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,21,33,0.2578125,True,True,False,0.7421875,0.0012698489999820595,6137
LDPC,128,2%,0.019996923550223044,0.01730769230769231,22,48,0.375,True,True,False,0.625,0.00013070000022707973,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,22,33,0.2578125,True,True,False,0.7421875,0.06687578899982327,303359
LDPC,128,2%,0.019996923550223044,0.01730769230769231,23,48,0.375,True,True,False,0.625,0.0004223690002618241,6
GRAND,128,2%,0.019996923550223044,0.01730769230769231,23,33,0.2578125,False,False,False,0.0,0.5282499690001714,2000000
LDPC,128,2%,0.019996923550223044,0.01730769230769231,24,48,0.375,True,True,False,0.625,0.00024460500026179943,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,24,33,0.2578125,True,True,False,0.7421875,3.2592000025033485e-05,1
LDPC,128,2%,0.019996923550223044,0.01730769230769231,25,48,0.375,True,True,False,0.625,0.00010797199956869008,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,25,33,0.2578125,True,True,False,0.7421875,0.07352388700019219,335248
LDPC,128,2%,0.019996923550223044,0.01730769230769231,26,48,0.375,True,True,False,0.625,0.00022262800030148355,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,26,33,0.2578125,True,True,False,0.7421875,2.726599996094592e-05,1
LDPC,128,2%,0.019996923550223044,0.01730769230769231,27,48,0.375,True,True,False,0.625,0.00028449999990698416,6
GRAND,128,2%,0.019996923550223044,0.01730769230769231,27,33,0.2578125,False,False,False,0.0,0.40130352300002414,2000000
LDPC,128,2%,0.019996923550223044,0.01730769230769231,28,48,0.375,True,True,False,0.625,0.00021494100019481266,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,28,33,0.2578125,True,True,False,0.7421875,4.6705999920959584e-05,38
LDPC,128,2%,0.019996923550223044,0.01730769230769231,29,48,0.375,True,True,False,0.625,0.00010242600001220126,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,29,33,0.2578125,True,True,False,0.7421875,0.00026716000047599664,1019
LDPC,128,2%,0.019996923550223044,0.01730769230769231,30,48,0.375,False,False,False,0.0,0.004256297999745584,120
GRAND,128,2%,0.019996923550223044,0.01730769230769231,30,33,0.2578125,False,False,False,0.0,0.4662057030000142,2000000
LDPC,128,2%,0.019996923550223044,0.01730769230769231,31,48,0.375,True,True,False,0.625,0.0002247359998364118,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,31,33,0.2578125,True,True,False,0.7421875,3.795200063905213e-05,37
LDPC,128,2%,0.019996923550223044,0.01730769230769231,32,48,0.375,True,True,False,0.625,0.00010758700045698788,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,32,33,0.2578125,True,True,False,0.7421875,0.02520105900021008,124977
LDPC,128,2%,0.019996923550223044,0.01730769230769231,33,48,0.375,True,True,False,0.625,0.00022255499970924575,2
GRAND,128,2%,0.019996923550223044,0.01730769230769231,33,33,0.2578125,True,True,False,0.7421875,0.0014240009995774017,7020
LDPC,128,2%,0.019996923550223044,0.01730769230769231,34,48,0.375,True,True,False,0.625,0.0001001049995466019,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,34,33,0.2578125,True,True,False,0.7421875,2.293699981237296e-05,6
LDPC,128,2%,0.019996923550223044,0.01730769230769231,35,48,0.375,True,True,False,0.625,0.00021816999924340053,5
GRAND,128,2%,0.019996923550223044,0.01730769230769231,35,33,0.2578125,False,False,False,0.0,0.3991613900006996,2000000
LDPC,128,2%,0.019996923550223044,0.01730769230769231,36,48,0.375,True,True,False,0.625,0.0002150490008716588,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,36,33,0.2578125,True,True,False,0.7421875,5.034100013290299e-05,44
LDPC,128,2%,0.019996923550223044,0.01730769230769231,37,48,0.375,True,True,False,0.625,0.0001921419998325291,3
GRAND,128,2%,0.019996923550223044,0.01730769230769231,37,33,0.2578125,True,True,False,0.7421875,0.06847254900003463,321105
LDPC,128,2%,0.019996923550223044,0.01730769230769231,38,48,0.375,True,True,False,0.625,0.00018731900036073057,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,38,33,0.2578125,False,False,False,0.0,0.44572791999962647,2000000
LDPC,128,2%,0.019996923550223044,0.01730769230769231,39,48,0.375,True,True,False,0.625,0.0002878679997593281,3
GRAND,128,2%,0.019996923550223044,0.01730769230769231,39,33,0.2578125,True,True,False,0.7421875,0.001438225000129023,6919
LDPC,128,2%,0.019996923550223044,0.01730769230769231,40,48,0.375,True,True,False,0.625,0.00011553100011951756,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,40,33,0.2578125,True,True,False,0.7421875,0.05934338899987779,297730
LDPC,128,2%,0.019996923550223044,0.01730769230769231,41,48,0.375,True,False,True,0.0,0.0016882410000107484,42
GRAND,128,2%,0.019996923550223044,0.01730769230769231,41,33,0.2578125,True,True,False,0.7421875,0.041916547999790055,202515
LDPC,128,2%,0.019996923550223044,0.01730769230769231,42,48,0.375,True,True,False,0.625,0.00042032700002891943,5
GRAND,128,2%,0.019996923550223044,0.01730769230769231,42,33,0.2578125,True,True,False,0.7421875,0.06458163399929617,310552
LDPC,128,2%,0.019996923550223044,0.01730769230769231,43,48,0.375,True,True,False,0.625,0.00014886699955241056,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,43,33,0.2578125,True,True,False,0.7421875,2.2152000383357517e-05,1
LDPC,128,2%,0.019996923550223044,0.01730769230769231,44,48,0.375,True,True,False,0.625,9.165899973595515e-05,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,44,33,0.2578125,True,True,False,0.7421875,3.082000057474943e-05,59
LDPC,128,2%,0.019996923550223044,0.01730769230769231,45,48,0.375,True,True,False,0.625,8.665800032758852e-05,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,45,33,0.2578125,True,True,False,0.7421875,0.00043651400028466014,1935
LDPC,128,2%,0.019996923550223044,0.01730769230769231,46,48,0.375,True,True,False,0.625,0.00016906099972402444,3
GRAND,128,2%,0.019996923550223044,0.01730769230769231,46,33,0.2578125,True,True,False,0.7421875,0.28290166999977373,1490879
LDPC,128,2%,0.019996923550223044,0.01730769230769231,47,48,0.375,True,True,False,0.625,0.00027615799990599044,3
GRAND,128,2%,0.019996923550223044,0.01730769230769231,47,33,0.2578125,False,False,False,0.0,0.38370957799997996,2000000
LDPC,128,2%,0.019996923550223044,0.01730769230769231,48,48,0.375,True,True,False,0.625,0.0001805439997042413,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,48,33,0.2578125,True,True,False,0.7421875,0.0004799819998879684,2308
LDPC,128,2%,0.019996923550223044,0.01730769230769231,49,48,0.375,True,True,False,0.625,0.0001379469995299587,2
GRAND,128,2%,0.019996923550223044,0.01730769230769231,49,33,0.2578125,True,True,False,0.7421875,0.027067589000580483,139330
LDPC,128,2%,0.019996923550223044,0.01730769230769231,50,48,0.375,True,True,False,0.625,0.00027077100003225496,4
GRAND,128,2%,0.019996923550223044,0.01730769230769231,50,33,0.2578125,True,True,False,0.7421875,0.2587719709999874,1395903
LDPC,128,2%,0.019996923550223044,0.01730769230769231,51,48,0.375,True,True,False,0.625,0.0002094330002364586,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,51,33,0.2578125,True,True,False,0.7421875,0.00133728200034966,6878
LDPC,128,2%,0.019996923550223044,0.01730769230769231,52,48,0.375,True,True,False,0.625,0.00021741899945482146,3
GRAND,128,2%,0.019996923550223044,0.01730769230769231,52,33,0.2578125,True,True,False,0.7421875,0.0630965609998384,336918
LDPC,128,2%,0.019996923550223044,0.01730769230769231,53,48,0.375,True,True,False,0.625,0.000259816999459872,2
GRAND,128,2%,0.019996923550223044,0.01730769230769231,53,33,0.2578125,False,False,False,0.0,0.43823996700029966,2000000
LDPC,128,2%,0.019996923550223044,0.01730769230769231,54,48,0.375,True,True,False,0.625,0.00018270300006406615,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,54,33,0.2578125,True,True,False,0.7421875,0.009064384000339487,43229
LDPC,128,2%,0.019996923550223044,0.01730769230769231,55,48,0.375,True,True,False,0.625,0.00020896600017294986,2
GRAND,128,2%,0.019996923550223044,0.01730769230769231,55,33,0.2578125,True,True,False,0.7421875,0.05771557500065683,295110
LDPC,128,2%,0.019996923550223044,0.01730769230769231,56,48,0.375,True,True,False,0.625,0.0002471739999236888,1
GRAND,128,2%,0.019996923550223044,0.01730769230769231,56,33,0.2578125,True,True,False,0.7421875,4.484799956117058e-05,1
LDPC,128,2%,0.019996923550223044,0.01730769230769231,57,48,0.375,True,True,False,0.625,0.00023817300007067388,5
GRAND,128,2%,0.019996923550223044,0.01730769230769231,57,33,0.2578125,False,False,False,0.0,0.3811030209999444,2000000
LDPC,128,2%,0.019996923550223044,0.01730769230769231,58,48,0.375,True,True,False,0.625,0.000615789999756089,13
GRAND,128,2%,0.019996923550223044,0.01730769230769231,58,33,0.2578125,False,False,False,0.0,0.3883968439995442,2000000
LDPC,128,2%,0.019996923550223044,0.01730769230769231,59,48,0.375,True,True,False,0.625,0.0003179710001859348,3
GRAND,128,2%,0.019996923550223044,0.01730769230769231,59,33,0.2578125,False,False,False,0.0,0.39732573900073476,2000000
LDPC,16,3%,0.030149207814182434,0.02653846153846154,0,3,0.1875,True,True,False,0.8125,0.00012708200029010186,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,0,16,1.0,True,True,False,0.0,2.1579000531346537e-05,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,1,3,0.1875,True,True,False,0.8125,5.299800068314653e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,1,16,1.0,True,True,False,0.0,8.988999979919754e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,2,3,0.1875,True,True,False,0.8125,4.2067000322276726e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,2,16,1.0,True,True,False,0.0,8.24899962026393e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,3,3,0.1875,True,True,False,0.8125,3.862799985654419e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,3,16,1.0,True,True,False,0.0,7.628000275872182e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,4,3,0.1875,True,True,False,0.8125,3.9275999370147474e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,4,16,1.0,True,True,False,0.0,7.66300036048051e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,5,3,0.1875,True,True,False,0.8125,3.886699960276019e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,5,16,1.0,True,True,False,0.0,7.74000000092201e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,6,3,0.1875,False,False,False,0.0,0.002245852999294584,120
GRAND,16,3%,0.030149207814182434,0.02653846153846154,6,16,1.0,True,True,False,0.0,1.609799983270932e-05,6
LDPC,16,3%,0.030149207814182434,0.02653846153846154,7,3,0.1875,False,False,False,0.0,0.002139872999578074,120
GRAND,16,3%,0.030149207814182434,0.02653846153846154,7,16,1.0,True,True,False,0.0,1.0644999747455586e-05,7
LDPC,16,3%,0.030149207814182434,0.02653846153846154,8,3,0.1875,False,False,False,0.0,0.0025411639999219915,120
GRAND,16,3%,0.030149207814182434,0.02653846153846154,8,16,1.0,True,True,False,0.0,2.4820999897201546e-05,12
LDPC,16,3%,0.030149207814182434,0.02653846153846154,9,3,0.1875,True,True,False,0.8125,5.276200045045698e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,9,16,1.0,True,True,False,0.0,8.160000106727239e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,10,3,0.1875,True,True,False,0.8125,3.5648999983095564e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,10,16,1.0,True,True,False,0.0,6.907999704708345e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,11,3,0.1875,True,True,False,0.8125,3.288099924247945e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,11,16,1.0,True,True,False,0.0,6.750000466126949e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,12,3,0.1875,True,True,False,0.8125,3.238399949623272e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,12,16,1.0,True,True,False,0.0,6.8130002546240576e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,13,3,0.1875,True,True,False,0.8125,3.8439000491052866e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,13,16,1.0,True,True,False,0.0,6.65199968352681e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,14,3,0.1875,True,True,False,0.8125,3.184300021530362e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,14,16,1.0,True,True,False,0.0,6.618000043090433e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,15,3,0.1875,False,False,False,0.0,0.00207711900020513,120
GRAND,16,3%,0.030149207814182434,0.02653846153846154,15,16,1.0,True,True,False,0.0,1.127700033975998e-05,10
LDPC,16,3%,0.030149207814182434,0.02653846153846154,16,3,0.1875,True,True,False,0.8125,3.694599945447408e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,16,16,1.0,True,True,False,0.0,7.020000339252874e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,17,3,0.1875,True,True,False,0.8125,3.298800038464833e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,17,16,1.0,True,True,False,0.0,6.706000021949876e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,18,3,0.1875,True,True,False,0.8125,3.262999962316826e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,18,16,1.0,True,True,False,0.0,6.874000064271968e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,19,3,0.1875,True,True,False,0.8125,3.332999949634541e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,19,16,1.0,True,True,False,0.0,6.835000021965243e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,20,3,0.1875,True,True,False,0.8125,3.227200068067759e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,20,16,1.0,True,True,False,0.0,6.6470001911511645e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,21,3,0.1875,True,True,False,0.8125,3.20999997711624e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,21,16,1.0,True,True,False,0.0,6.844999916211236e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,22,3,0.1875,True,False,True,0.0,3.212999945390038e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,22,16,1.0,True,True,False,0.0,2.549800046836026e-05,89
LDPC,16,3%,0.030149207814182434,0.02653846153846154,23,3,0.1875,False,False,False,0.0,0.0020760309998877347,120
GRAND,16,3%,0.030149207814182434,0.02653846153846154,23,16,1.0,True,True,False,0.0,1.3022000530327205e-05,8
LDPC,16,3%,0.030149207814182434,0.02653846153846154,24,3,0.1875,True,True,False,0.8125,4.0686999454919714e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,24,16,1.0,True,True,False,0.0,7.001000085438136e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,25,3,0.1875,False,False,False,0.0,0.0020716369999718154,120
GRAND,16,3%,0.030149207814182434,0.02653846153846154,25,16,1.0,True,True,False,0.0,1.0984000255120918e-05,7
LDPC,16,3%,0.030149207814182434,0.02653846153846154,26,3,0.1875,True,True,False,0.8125,3.5168000067642424e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,26,16,1.0,True,True,False,0.0,6.973000381549355e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,27,3,0.1875,True,False,True,0.0,3.2402999750047456e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,27,16,1.0,True,True,False,0.0,2.0151000171608757e-05,62
LDPC,16,3%,0.030149207814182434,0.02653846153846154,28,3,0.1875,True,False,True,0.0,3.430300057516433e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,28,16,1.0,True,True,False,0.0,1.3144000149623025e-05,27
LDPC,16,3%,0.030149207814182434,0.02653846153846154,29,3,0.1875,True,True,False,0.8125,3.31109995386214e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,29,16,1.0,True,True,False,0.0,6.635999852733221e-06,1
LDPC,16,3%,0.030149207814182434,0.02653846153846154,30,3,0.1875,True,False,True,0.0,3.245700008847052e-05,1
GRAND,16,3%,0.030149207814182434,0.02653846153846154,30,16,1.0,True,True,False,0.0,2.797499928419711e-05,103
LDPC,16,3%,0.030149207814182434,0.02653846153846154,31,3,0.1875,False,False,False,0.0,0.002078472999528458,120
GRAND,16,3%,0.030149207814182434,0.02653846153846154,31,16,1.0,True,True,False,0.0,1.159899966296507e-05,10
LDPC,16,3%,0.030149207814182434,0.02653846153846154,32,3,0.1875,True,False,True,0.0,3.4376000257907435e-05,1
