method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units,variant
LDPC,224,1%,0.009704415954415955,0.009704415954415955,15,42,0.1875,True,True,False,0.8125,0.0002015289992414182,2,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,15,34,0.15178571428571427,True,True,False,0.8482142857142857,0.21039054799985024,848306,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,15,34,0.15178571428571427,True,True,False,0.8482142857142857,0.08340596800007916,126127,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,16,42,0.1875,True,True,False,0.8125,0.0002801769987854641,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,16,42,0.1875,True,True,False,0.8125,0.0002091999995172955,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,16,34,0.15178571428571427,True,True,False,0.8482142857142857,5.708800017600879e-05,96,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,16,33,0.14732142857142858,True,True,False,0.8526785714285714,8.052799967117608e-05,48,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,17,42,0.1875,False,False,False,0.0,0.006742565999957151,120,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,17,42,0.1875,False,False,False,0.0,0.0067215709987067385,120,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,17,34,0.15178571428571427,False,False,False,0.0,0.47765697900103987,2000000,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,17,34,0.15178571428571427,False,False,False,0.0,1.2366030980010692,2000000,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,18,42,0.1875,False,False,False,0.0,0.006891556999107706,120,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,18,42,0.1875,False,False,False,0.0,0.007008377999227378,120,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,18,34,0.15178571428571427,False,False,False,0.0,0.4714702159999433,2000000,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,18,34,0.15178571428571427,False,False,False,0.0,1.2681426700000884,2000000,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,19,42,0.1875,True,True,False,0.8125,0.0003317930004413938,2,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,19,42,0.1875,True,True,False,0.8125,0.0002724129990383517,3,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,19,34,0.15178571428571427,True,True,False,0.8482142857142857,0.002113227001245832,8621,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,19,33,0.14732142857142858,True,True,False,0.8526785714285714,0.0072312689990212675,12073,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,20,42,0.1875,True,True,False,0.8125,0.00021350799943320453,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,20,42,0.1875,True,True,False,0.8125,0.00014797099902352784,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,20,34,0.15178571428571427,True,True,False,0.8482142857142857,7.554700096079614e-05,178,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,20,33,0.14732142857142858,True,True,False,0.8526785714285714,0.00010475099952600431,89,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,21,42,0.1875,True,False,True,0.0,0.0015879319998930441,26,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,21,42,0.1875,False,False,False,0.0,0.006613032999666757,120,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,21,34,0.15178571428571427,True,True,False,0.8482142857142857,0.005247000999588636,22285,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,21,34,0.15178571428571427,True,True,False,0.8482142857142857,0.00396134399852599,6531,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,22,42,0.1875,True,True,False,0.8125,0.0002026880010816967,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,22,42,0.1875,True,True,False,0.8125,0.00014746200031368062,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,22,34,0.15178571428571427,True,True,False,0.8482142857142857,6.575900079042185e-05,153,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,22,33,0.14732142857142858,True,True,False,0.8526785714285714,8.748899927013554e-05,64,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,23,42,0.1875,True,True,False,0.8125,0.00045907899948360864,6,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,23,42,0.1875,True,True,False,0.8125,0.000419944999521249,6,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,23,34,0.15178571428571427,True,True,False,0.8482142857142857,0.42850084499877994,1771273,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,23,33,0.14732142857142858,True,True,False,0.8526785714285714,0.14245776499956264,228732,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,24,42,0.1875,True,True,False,0.8125,0.0002930080008809455,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,24,42,0.1875,True,True,False,0.8125,0.00015290699957404286,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,24,34,0.15178571428571427,True,True,False,0.8482142857142857,7.887299943831749e-05,144,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,24,34,0.15178571428571427,True,True,False,0.8482142857142857,9.997500092140399e-05,84,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,25,42,0.1875,True,True,False,0.8125,0.00038588900133618154,5,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,25,42,0.1875,True,True,False,0.8125,0.00030680300005769823,4,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,25,34,0.15178571428571427,True,True,False,0.8482142857142857,0.01076742999975977,45989,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,25,34,0.15178571428571427,True,True,False,0.8482142857142857,0.4363226080004097,741435,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,26,42,0.1875,True,True,False,0.8125,0.0002946860004158225,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,26,42,0.1875,True,True,False,0.8125,0.00015234799866448157,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,26,34,0.15178571428571427,True,True,False,0.8482142857142857,8.876599895302206e-05,216,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,26,34,0.15178571428571427,True,True,False,0.8482142857142857,0.00011172900121891871,111,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,27,42,0.1875,True,True,False,0.8125,0.0004910289990220917,7,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,27,42,0.1875,True,True,False,0.8125,0.0001885090005089296,2,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,27,34,0.15178571428571427,True,True,False,0.8482142857142857,0.40194532799978333,1826999,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,27,34,0.15178571428571427,True,True,False,0.8482142857142857,0.1753628900005424,291691,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,28,42,0.1875,True,True,False,0.8125,0.00041567100015527103,3,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,28,42,0.1875,True,True,False,0.8125,0.0005203220007388154,8,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,28,34,0.15178571428571427,False,False,False,0.0,0.4382220289990073,2000000,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,28,33,0.14732142857142858,False,False,False,0.0,1.308687724000265,2000000,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,29,42,0.1875,True,True,False,0.8125,0.00027828599922941066,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,29,42,0.1875,True,True,False,0.8125,0.00015852099932089914,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,29,34,0.15178571428571427,True,True,False,0.8482142857142857,5.215300006966572e-05,38,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,29,34,0.15178571428571427,True,True,False,0.8482142857142857,0.00014436499986913987,129,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,30,42,0.1875,False,False,False,0.0,0.007090447001246503,120,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,30,42,0.1875,False,False,False,0.0,0.0069335490006778855,120,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,30,34,0.15178571428571427,True,True,False,0.8482142857142857,0.0025670049999462208,10325,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,30,34,0.15178571428571427,True,True,False,0.8482142857142857,0.006060296000214294,9742,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,31,42,0.1875,True,True,False,0.8125,0.0003119869998045033,3,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,31,42,0.1875,True,True,False,0.8125,0.00025736399948073085,3,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,31,34,0.15178571428571427,True,True,False,0.8482142857142857,0.11331638199953886,473923,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,31,33,0.14732142857142858,True,True,False,0.8526785714285714,0.1900406020013179,293779,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,32,42,0.1875,True,True,False,0.8125,0.0004266819996701088,3,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,32,42,0.1875,True,True,False,0.8125,0.0002678519995242823,3,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,32,34,0.15178571428571427,True,True,False,0.8482142857142857,0.048356211998907384,199559,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,32,33,0.14732142857142858,True,True,False,0.8526785714285714,0.1573910799997975,242133,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,33,42,0.1875,False,False,False,0.0,0.007136529000490555,120,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,33,42,0.1875,False,False,False,0.0,0.006978514000365976,120,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,33,34,0.15178571428571427,False,False,False,0.0,0.4952812920000724,2000000,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,33,34,0.15178571428571427,False,False,False,0.0,1.3107427249997272,2000000,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,34,42,0.1875,True,True,False,0.8125,0.00028911300069012213,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,34,42,0.1875,True,True,False,0.8125,0.00028284899963182397,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,34,34,0.15178571428571427,True,True,False,0.8482142857142857,8.898600026441272e-05,183,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,34,34,0.15178571428571427,True,True,False,0.8482142857142857,0.00011239999912504572,98,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,35,42,0.1875,True,True,False,0.8125,0.00030669399893668015,3,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,35,42,0.1875,True,True,False,0.8125,0.00026038899886771105,3,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,35,34,0.15178571428571427,True,True,False,0.8482142857142857,0.29137819400057197,1196724,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,35,34,0.15178571428571427,True,True,False,0.8482142857142857,0.1255942089992459,194883,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,36,42,0.1875,True,True,False,0.8125,0.000550366999959806,5,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,36,42,0.1875,True,True,False,0.8125,0.0002700870008993661,3,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,36,34,0.15178571428571427,False,False,False,0.0,0.48631396000018867,2000000,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,36,34,0.15178571428571427,False,False,False,0.0,1.3052937689990358,2000000,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,37,42,0.1875,False,False,False,0.0,0.009047100000316277,120,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,37,42,0.1875,False,False,False,0.0,0.006841180998890195,120,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,37,34,0.15178571428571427,False,False,False,0.0,0.4824625870005548,2000000,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,37,33,0.14732142857142858,False,False,False,0.0,1.3837628780001978,2000000,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,38,42,0.1875,True,True,False,0.8125,0.00039791600102034863,2,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,38,42,0.1875,True,True,False,0.8125,0.00022054500004742295,2,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,38,34,0.15178571428571427,True,True,False,0.8482142857142857,0.2690904690007301,1064770,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,38,34,0.15178571428571427,True,True,False,0.8482142857142857,0.10398529500162113,156037,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,39,42,0.1875,True,True,False,0.8125,0.00027601000147114974,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,39,42,0.1875,True,True,False,0.8125,0.0001677170002949424,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,39,34,0.15178571428571427,True,True,False,0.8482142857142857,5.022300138080027e-05,61,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,39,33,0.14732142857142858,True,True,False,0.8526785714285714,0.00015132400039874483,141,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,40,42,0.1875,True,True,False,0.8125,0.0001753959986672271,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,40,42,0.1875,True,True,False,0.8125,0.00015130400061025284,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,40,34,0.15178571428571427,True,True,False,0.8482142857142857,0.0035630000002129236,14298,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,40,33,0.14732142857142858,True,True,False,0.8526785714285714,0.002074199999697157,3087,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,41,42,0.1875,True,True,False,0.8125,0.00033089600037783384,3,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,41,42,0.1875,True,True,False,0.8125,0.0002678040000319015,3,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,41,34,0.15178571428571427,True,True,False,0.8482142857142857,0.00076482899930852,2948,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,41,34,0.15178571428571427,True,True,False,0.8482142857142857,0.0007979720012372127,1168,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,42,42,0.1875,True,True,False,0.8125,0.0001722859997244086,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,42,42,0.1875,True,True,False,0.8125,0.00014629900033469312,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,42,34,0.15178571428571427,True,True,False,0.8482142857142857,0.004259162999005639,16910,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,42,33,0.14732142857142858,True,True,False,0.8526785714285714,0.002435110998703749,3756,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,43,42,0.1875,True,True,False,0.8125,0.0005085400007374119,6,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,43,42,0.1875,True,True,False,0.8125,0.0003808190012932755,5,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,43,34,0.15178571428571427,True,True,False,0.8482142857142857,0.0032078459989861585,12735,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,43,33,0.14732142857142858,True,True,False,0.8526785714285714,0.002296622000358184,3490,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,44,42,0.1875,True,True,False,0.8125,0.00019077499928243924,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,44,42,0.1875,True,True,False,0.8125,0.00014326200107461773,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,44,34,0.15178571428571427,True,True,False,0.8482142857142857,6.088299960538279e-05,145,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,44,34,0.15178571428571427,True,True,False,0.8482142857142857,9.202399996866006e-05,77,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,45,42,0.1875,True,True,False,0.8125,0.0001688880001893267,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,45,42,0.1875,True,True,False,0.8125,0.00014749900037713815,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,45,34,0.15178571428571427,True,True,False,0.8482142857142857,5.0826998631237075e-05,99,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,45,34,0.15178571428571427,True,True,False,0.8482142857142857,0.0001566339997225441,163,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,46,42,0.1875,True,True,False,0.8125,0.0002859640007955022,3,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,46,42,0.1875,True,True,False,0.8125,0.0002650360002007801,3,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,46,34,0.15178571428571427,True,True,False,0.8482142857142857,0.05544908100091561,222749,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,46,34,0.15178571428571427,True,True,False,0.8482142857142857,0.19833521399959864,306628,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,47,42,0.1875,True,True,False,0.8125,0.00027505199977895245,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,47,42,0.1875,True,True,False,0.8125,0.00015523700130870566,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,47,34,0.15178571428571427,True,True,False,0.8482142857142857,2.794399915728718e-05,1,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,47,34,0.15178571428571427,True,True,False,0.8482142857142857,4.20300002588192e-05,1,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,48,42,0.1875,True,True,False,0.8125,0.00015962500037858263,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,48,42,0.1875,True,True,False,0.8125,0.00014359300075739156,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,48,34,0.15178571428571427,True,True,False,0.8482142857142857,4.91640003019711e-05,93,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,48,34,0.15178571428571427,True,True,False,0.8482142857142857,6.647099871770479e-05,46,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,49,42,0.1875,True,True,False,0.8125,0.00016250199951173272,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,49,42,0.1875,True,True,False,0.8125,0.0001416889990650816,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,49,34,0.15178571428571427,True,True,False,0.8482142857142857,5.1626000640681013e-05,109,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,49,33,0.14732142857142858,True,True,False,0.8526785714285714,8.469100066577084e-05,56,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,50,42,0.1875,True,True,False,0.8125,0.0001522799993836088,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,50,42,0.1875,True,True,False,0.8125,0.00013797400060866494,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,50,34,0.15178571428571427,True,True,False,0.8482142857142857,7.571000060124788e-05,216,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,50,34,0.15178571428571427,True,True,False,0.8482142857142857,0.00010253400068904739,113,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,51,42,0.1875,True,True,False,0.8125,0.000149125000461936,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,51,42,0.1875,True,True,False,0.8125,0.000137249999170308,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,51,34,0.15178571428571427,True,True,False,0.8482142857142857,2.1428000763989985e-05,1,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,51,34,0.15178571428571427,True,True,False,0.8482142857142857,3.4800001230905764e-05,1,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,52,42,0.1875,True,True,False,0.8125,0.00027102799867861904,3,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,52,42,0.1875,True,True,False,0.8125,0.0003676769993035123,5,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,52,34,0.15178571428571427,True,True,False,0.8482142857142857,0.3596301340003265,1494408,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,52,34,0.15178571428571427,True,True,False,0.8482142857142857,0.37989108500005386,590832,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,53,42,0.1875,True,True,False,0.8125,0.0003093840005021775,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,53,42,0.1875,True,True,False,0.8125,0.000176428999111522,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,53,34,0.15178571428571427,True,True,False,0.8482142857142857,0.005573041000388912,22026,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,53,34,0.15178571428571427,True,True,False,0.8482142857142857,0.004561994999676244,7105,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,54,42,0.1875,False,False,False,0.0,0.007120491000023321,120,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,54,42,0.1875,False,False,False,0.0,0.007074563000060152,120,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,54,34,0.15178571428571427,False,False,False,0.0,0.4941361630008032,2000000,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,54,33,0.14732142857142858,False,False,False,0.0,1.3332103289994848,2000000,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,55,42,0.1875,True,False,True,0.0,0.0005083920004835818,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,55,42,0.1875,True,False,True,0.0,0.0004032739998365287,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,55,34,0.15178571428571427,True,True,False,0.8482142857142857,0.001586885999131482,2548,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,55,34,0.15178571428571427,True,True,False,0.8482142857142857,0.0006858150009065866,854,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,56,42,0.1875,True,True,False,0.8125,0.00040145999992091674,3,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,56,42,0.1875,True,True,False,0.8125,0.00020749299983435776,2,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,56,34,0.15178571428571427,True,True,False,0.8482142857142857,0.00499039799979073,20073,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,56,34,0.15178571428571427,True,True,False,0.8482142857142857,0.0034016159988823347,5363,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,57,42,0.1875,True,True,False,0.8125,0.0004507789999479428,3,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,57,42,0.1875,True,True,False,0.8125,0.00035253500027465634,4,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,57,34,0.15178571428571427,True,True,False,0.8482142857142857,0.4005211129988311,1513189,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,57,33,0.14732142857142858,True,True,False,0.8526785714285714,1.1307019289997697,1565968,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,58,42,0.1875,True,True,False,0.8125,0.0006143310001789359,6,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,58,42,0.1875,False,False,False,0.0,0.0068627820000983775,120,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,58,34,0.15178571428571427,False,False,False,0.0,0.5400496009988274,2000000,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,58,34,0.15178571428571427,False,False,False,0.0,1.3601281129995186,2000000,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,59,42,0.1875,True,True,False,0.8125,0.0005356549991120119,4,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,59,42,0.1875,True,True,False,0.8125,0.00032741500035626814,4,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,59,34,0.15178571428571427,True,True,False,0.8482142857142857,0.06960865200016997,263670,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,59,34,0.15178571428571427,True,True,False,0.8482142857142857,0.5965216639997379,917676,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,60,42,0.1875,True,True,False,0.8125,0.00042642500011425,3,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,60,42,0.1875,True,True,False,0.8125,0.0002893939999921713,3,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,60,34,0.15178571428571427,True,True,False,0.8482142857142857,0.0065543849996174686,24830,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,60,34,0.15178571428571427,True,True,False,0.8482142857142857,0.012136909001128515,18845,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,61,42,0.1875,True,True,False,0.8125,0.00045424500058288686,4,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,61,42,0.1875,True,True,False,0.8125,0.00028229099916643463,3,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,61,34,0.15178571428571427,False,False,False,0.0,0.540846945001249,2000000,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,61,34,0.15178571428571427,False,False,False,0.0,1.4297367580002174,2000000,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,62,42,0.1875,True,True,False,0.8125,0.0005503219999809517,5,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,62,42,0.1875,True,True,False,0.8125,0.0002948950004793005,3,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,62,34,0.15178571428571427,True,True,False,0.8482142857142857,0.004363545998785412,16093,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,62,33,0.14732142857142858,True,True,False,0.8526785714285714,0.0024534160002076533,3630,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,63,42,0.1875,True,True,False,0.8125,0.00038387899985536933,3,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,63,42,0.1875,True,True,False,0.8125,0.0002743539989751298,3,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,63,34,0.15178571428571427,False,False,False,0.0,0.5250259019994701,2000000,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,63,34,0.15178571428571427,False,False,False,0.0,1.304045036999014,2000000,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,64,42,0.1875,True,True,False,0.8125,0.0002798999994411133,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,64,42,0.1875,True,True,False,0.8125,0.00015349499881267548,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,64,34,0.15178571428571427,True,True,False,0.8482142857142857,3.4232998586958274e-05,1,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,64,33,0.14732142857142858,True,True,False,0.8526785714285714,4.9727999794413336e-05,1,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,65,42,0.1875,False,False,False,0.0,0.006704112998704659,120,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,65,42,0.1875,False,False,False,0.0,0.006662974999926519,120,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,65,34,0.15178571428571427,False,False,False,0.0,0.5201437050000095,2000000,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,65,34,0.15178571428571427,False,False,False,0.0,1.3188283019990195,2000000,aware
LDPC,224,1%,0.009704415954415955,0.009704415954415955,66,42,0.1875,True,True,False,0.8125,0.00031723599931865465,1,uniform
LDPC,224,1%,0.009704415954415955,0.009704415954415955,66,42,0.1875,True,True,False,0.8125,0.00016271800086542498,1,aware
GRAND,224,1%,0.009704415954415955,0.009704415954415955,66,34,0.15178571428571427,True,True,False,0.8482142857142857,8.485800026392099e-05,145,uniform
GRAND,224,1%,0.009704415954415955,0.009704415954415955,66,33,0.14732142857142858,True,True,False,0.8526785714285714,0.00010466999992786441,72,aware
