method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units
LDPC,4000,10%,0.10141386199477485,0.10235131396957123,3,2400,0.6,True,True,False,0.4,0.09399501799998689,13
GRAND,4000,10%,0.10141386199477485,0.10235131396957123,3,1922,0.4805,False,False,False,0.0,0.44072622299972863,2000000
LDPC,4000,10%,0.10141386199477485,0.10235131396957123,4,2400,0.6,True,True,False,0.4,0.1522630899999058,26
GRAND,4000,10%,0.10141386199477485,0.10235131396957123,4,1922,0.4805,False,False,False,0.0,0.4371308420004425,2000000
LDPC,4000,10%,0.10141386199477485,0.10235131396957123,5,2400,0.6,True,True,False,0.4,0.1322166339996329,22
GRAND,4000,10%,0.10141386199477485,0.10235131396957123,5,1922,0.4805,False,False,False,0.0,0.4551331980001123,2000000
LDPC,4000,10%,0.10141386199477485,0.10235131396957123,6,2400,0.6,True,True,False,0.4,0.26695563400062383,48
GRAND,4000,10%,0.10141386199477485,0.10235131396957123,6,1922,0.4805,False,False,False,0.0,0.498417179000171,2000000
LDPC,4000,10%,0.10141386199477485,0.10235131396957123,7,2400,0.6,True,True,False,0.4,0.11334360700038815,15
GRAND,4000,10%,0.10141386199477485,0.10235131396957123,7,1922,0.4805,False,False,False,0.0,0.4578864020004403,2000000
LDPC,4000,10%,0.10141386199477485,0.10235131396957123,8,2400,0.6,True,True,False,0.4,0.10753977700005635,15
GRAND,4000,10%,0.10141386199477485,0.10235131396957123,8,1922,0.4805,False,False,False,0.0,0.4566990520006584,2000000
LDPC,4000,10%,0.10141386199477485,0.10235131396957123,9,2400,0.6,True,True,False,0.4,0.13879237200035277,21
GRAND,4000,10%,0.10141386199477485,0.10235131396957123,9,1922,0.4805,False,False,False,0.0,0.4461189720004768,2000000
