method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units,budget
GRAND,16,2%,0.019996923550223044,0.01730769230769231,41,16,1.0,True,True,False,0.0,6.055000085325446e-06,1,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,41,16,1.0,True,True,False,0.0,5.576000148721505e-06,1,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,41,16,1.0,True,True,False,0.0,5.4869997256901115e-06,1,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,42,16,1.0,True,True,False,0.0,5.990000317979138e-06,1,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,42,16,1.0,True,True,False,0.0,5.700000656361226e-06,1,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,42,16,1.0,True,True,False,0.0,5.509000402525999e-06,1,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,43,16,1.0,True,True,False,0.0,8.511000487487763e-06,8,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,43,16,1.0,True,True,False,0.0,7.913999979791697e-06,8,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,43,16,1.0,True,True,False,0.0,7.78499997977633e-06,8,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,44,16,1.0,True,True,False,0.0,6.292999387369491e-06,1,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,44,16,1.0,True,True,False,0.0,5.767999937233981e-06,1,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,44,16,1.0,True,True,False,0.0,5.996999789203983e-06,1,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,45,16,1.0,True,True,False,0.0,6.231999577721581e-06,1,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,45,16,1.0,True,True,False,0.0,5.763000444858335e-06,1,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,45,16,1.0,True,True,False,0.0,5.758999577665236e-06,1,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,46,16,1.0,True,True,False,0.0,1.1459000234026462e-05,23,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,46,16,1.0,True,True,False,0.0,1.0704000487748999e-05,23,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,46,16,1.0,True,True,False,0.0,1.0443000064697117e-05,23,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,47,16,1.0,True,True,False,0.0,7.886999810580164e-06,2,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,47,16,1.0,True,True,False,0.0,7.667999852856155e-06,2,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,47,16,1.0,True,True,False,0.0,7.396000000881031e-06,2,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,48,16,1.0,True,True,False,0.0,6.154000402602833e-06,1,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,48,16,1.0,True,True,False,0.0,5.769999916083179e-06,1,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,48,16,1.0,True,True,False,0.0,5.943999894952867e-06,1,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,49,16,1.0,True,True,False,0.0,6.021999979566317e-06,1,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,49,16,1.0,True,True,False,0.0,5.658999725710601e-06,1,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,49,16,1.0,True,True,False,0.0,5.677999979525339e-06,1,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,50,16,1.0,True,True,False,0.0,5.865000275662169e-06,1,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,50,16,1.0,True,True,False,0.0,5.730000339099206e-06,1,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,50,16,1.0,True,True,False,0.0,5.5319997045444325e-06,1,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,51,16,1.0,True,True,False,0.0,3.248800021538045e-05,134,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,51,16,1.0,True,True,False,0.0,3.165599991916679e-05,134,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,51,16,1.0,True,True,False,0.0,3.0354000045917928e-05,134,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,52,16,1.0,True,True,False,0.0,6.212999323906843e-06,1,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,52,16,1.0,True,True,False,0.0,5.8550003814161755e-06,1,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,52,16,1.0,True,True,False,0.0,5.546000465983525e-06,1,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,53,16,1.0,True,True,False,0.0,9.856999895418994e-06,16,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,53,16,1.0,True,True,False,0.0,9.868999768514186e-06,16,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,53,16,1.0,True,True,False,0.0,9.894999493553769e-06,16,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,54,16,1.0,True,True,False,0.0,6.289000339165796e-06,1,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,54,16,1.0,True,True,False,0.0,5.609000254480634e-06,1,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,54,16,1.0,True,True,False,0.0,6.167999345052522e-06,1,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,55,16,1.0,True,True,False,0.0,6.288999429671094e-06,1,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,55,16,1.0,True,True,False,0.0,6.051999662304297e-06,1,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,55,16,1.0,True,True,False,0.0,5.500999577634502e-06,1,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,56,16,1.0,True,True,False,0.0,5.840999619977083e-06,1,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,56,16,1.0,True,True,False,0.0,5.6069993661367334e-06,1,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,56,16,1.0,True,True,False,0.0,5.910999789193738e-06,1,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,57,16,1.0,True,True,False,0.0,6.104999556555413e-06,1,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,57,16,1.0,True,True,False,0.0,5.910999789193738e-06,1,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,57,16,1.0,True,True,False,0.0,5.5070004236768e-06,1,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,58,16,1.0,True,True,False,0.0,7.526999979745597e-06,1,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,58,16,1.0,True,True,False,0.0,6.694000148854684e-06,1,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,58,16,1.0,True,True,False,0.0,6.457000381487887e-06,1,1000000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,59,16,1.0,True,True,False,0.0,7.712000297033228e-06,2,10000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,59,16,1.0,True,True,False,0.0,7.235999873955734e-06,2,100000
GRAND,16,2%,0.019996923550223044,0.01730769230769231,59,16,1.0,True,True,False,0.0,6.751000000804197e-06,2,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,0,21,0.65625,True,True,False,0.34375,7.3580004027462564e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,0,21,0.65625,True,True,False,0.34375,7.250999260577373e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,0,21,0.65625,True,True,False,0.34375,6.486000529548619e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,1,21,0.65625,True,True,False,0.34375,7.526999979745597e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,1,21,0.65625,True,True,False,0.34375,7.100999937392771e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,1,21,0.65625,True,True,False,0.34375,6.586999916180503e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,2,21,0.65625,True,True,False,0.34375,6.455000402638689e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,2,21,0.65625,True,True,False,0.34375,6.5270005507045425e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,2,21,0.65625,True,True,False,0.34375,6.64000071992632e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,3,21,0.65625,True,True,False,0.34375,6.833000043116044e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,3,21,0.65625,True,True,False,0.34375,6.463000318035483e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,3,21,0.65625,True,True,False,0.34375,7.065000318107195e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,4,21,0.65625,True,True,False,0.34375,6.897999810462352e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,4,21,0.65625,True,True,False,0.34375,6.830000529589597e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,4,21,0.65625,True,True,False,0.34375,6.5660005930112675e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,5,21,0.65625,True,True,False,0.34375,6.8010003815288655e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,5,21,0.65625,True,True,False,0.34375,6.622999535466079e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,5,21,0.65625,True,True,False,0.34375,6.3970001065172255e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,6,21,0.65625,True,True,False,0.34375,6.73100021231221e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,6,21,0.65625,True,True,False,0.34375,7.3760002123890445e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,6,21,0.65625,True,True,False,0.34375,6.622999535466079e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,7,21,0.65625,True,True,False,0.34375,7.157000254665036e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,7,21,0.65625,True,True,False,0.34375,6.45199997961754e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,7,21,0.65625,True,True,False,0.34375,6.354000106512103e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,8,21,0.65625,True,True,False,0.34375,6.852999831608031e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,8,21,0.65625,True,True,False,0.34375,6.719999873894267e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,8,21,0.65625,True,True,False,0.34375,6.4240002757287584e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,9,21,0.65625,True,True,False,0.34375,6.96400002198061e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,9,21,0.65625,True,True,False,0.34375,6.475000191130675e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,9,21,0.65625,True,True,False,0.34375,6.579000000783708e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,10,21,0.65625,True,True,False,0.34375,6.768000275769737e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,10,21,0.65625,True,True,False,0.34375,6.43399926048005e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,10,21,0.65625,True,True,False,0.34375,6.281000423769001e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,11,21,0.65625,True,True,False,0.34375,6.946000212337822e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,11,21,0.65625,True,True,False,0.34375,6.324999958451372e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,11,21,0.65625,True,True,False,0.34375,6.504000339191407e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,12,21,0.65625,True,True,False,0.34375,6.799000402679667e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,12,21,0.65625,True,True,False,0.34375,6.5210006141569465e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,12,21,0.65625,True,True,False,0.34375,6.585999472008552e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,13,21,0.65625,True,True,False,0.34375,6.944000233488623e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,13,21,0.65625,True,True,False,0.34375,6.351000592985656e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,13,21,0.65625,True,True,False,0.34375,6.539999958476983e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,14,21,0.65625,True,True,False,0.34375,7.857000127842184e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,14,21,0.65625,True,True,False,0.34375,6.54399991617538e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,14,21,0.65625,True,True,False,0.34375,6.553999810421374e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,15,21,0.65625,True,True,False,0.34375,1.2283999240025878e-05,25,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,15,21,0.65625,True,True,False,0.34375,1.1828999959107023e-05,25,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,15,21,0.65625,True,True,False,0.34375,1.1111000276287086e-05,25,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,16,21,0.65625,True,True,False,0.34375,6.8910003392375074e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,16,21,0.65625,True,True,False,0.34375,6.420000318030361e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,16,21,0.65625,True,True,False,0.34375,6.4420000853715464e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,17,21,0.65625,True,True,False,0.34375,0.0007968119998622569,4590,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,17,21,0.65625,True,True,False,0.34375,0.0007813500005795504,4590,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,17,21,0.65625,True,True,False,0.34375,0.0007845050004107179,4590,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,18,21,0.65625,True,True,False,0.34375,9.712999599287286e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,18,21,0.65625,True,True,False,0.34375,6.537000444950536e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,18,21,0.65625,True,True,False,0.34375,6.367999958456494e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,19,21,0.65625,True,True,False,0.34375,6.868000127724372e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,19,21,0.65625,True,True,False,0.34375,6.338999810395762e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,19,21,0.65625,True,True,False,0.34375,6.6350003180559725e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,20,21,0.65625,True,True,False,0.34375,9.78499974735314e-06,7,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,20,21,0.65625,True,True,False,0.34375,8.59200008562766e-06,7,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,20,21,0.65625,True,True,False,0.34375,8.437999895249959e-06,7,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,21,21,0.65625,True,True,False,0.34375,6.878999556647614e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,21,21,0.65625,True,True,False,0.34375,6.606000169995241e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,21,21,0.65625,True,True,False,0.34375,6.526999641209841e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,22,21,0.65625,True,True,False,0.34375,1.1279999853286427e-05,17,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,22,21,0.65625,True,True,False,0.34375,1.0327000381948892e-05,17,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,22,21,0.65625,True,True,False,0.34375,1.003299985313788e-05,17,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,23,21,0.65625,True,True,False,0.34375,1.142899964179378e-05,20,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,23,21,0.65625,True,True,False,0.34375,1.0823000593518373e-05,20,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,23,21,0.65625,True,True,False,0.34375,1.0490000022400636e-05,20,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,24,21,0.65625,True,True,False,0.34375,6.534000021929387e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,24,21,0.65625,True,True,False,0.34375,6.516000212286599e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,24,21,0.65625,True,True,False,0.34375,6.322999979602173e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,25,21,0.65625,True,True,False,0.34375,1.0953999662888236e-05,17,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,25,21,0.65625,True,True,False,0.34375,1.0101999578182586e-05,17,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,25,21,0.65625,True,True,False,0.34375,9.606000276107807e-06,17,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,26,21,0.65625,True,True,False,0.34375,6.651000148849562e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,26,21,0.65625,True,True,False,0.34375,6.311000106506981e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,26,21,0.65625,True,True,False,0.34375,6.275000487221405e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,27,21,0.65625,True,True,False,0.34375,6.537999979627784e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,27,21,0.65625,True,True,False,0.34375,6.332000339170918e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,27,21,0.65625,True,True,False,0.34375,6.226000550668687e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,28,21,0.65625,True,True,False,0.34375,8.15800003692857e-05,429,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,28,21,0.65625,True,True,False,0.34375,8.22020001578494e-05,429,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,28,21,0.65625,True,True,False,0.34375,7.892600024206331e-05,429,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,29,21,0.65625,True,True,False,0.34375,1.0249000297335442e-05,11,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,29,21,0.65625,True,True,False,0.34375,9.21099945117021e-06,11,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,29,21,0.65625,True,True,False,0.34375,8.818000424071215e-06,11,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,30,21,0.65625,True,True,False,0.34375,8.03459997769096e-05,400,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,30,21,0.65625,True,True,False,0.34375,7.772199933242518e-05,400,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,30,21,0.65625,True,True,False,0.34375,7.648800055903848e-05,400,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,31,21,0.65625,True,True,False,0.34375,0.0007813189995431458,4500,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,31,21,0.65625,True,True,False,0.34375,0.0007701619997533271,4500,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,31,21,0.65625,True,True,False,0.34375,0.0007674199996472453,4500,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,32,21,0.65625,True,True,False,0.34375,1.2463999155443162e-05,30,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,32,21,0.65625,True,True,False,0.34375,1.217600038216915e-05,30,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,32,21,0.65625,True,True,False,0.34375,1.177200010715751e-05,30,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,33,21,0.65625,True,True,False,0.34375,6.962000043131411e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,33,21,0.65625,True,True,False,0.34375,6.360999577736948e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,33,21,0.65625,True,True,False,0.34375,6.565000148839317e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,34,21,0.65625,True,True,False,0.34375,1.5038999663374852e-05,29,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,34,21,0.65625,True,True,False,0.34375,1.189399972645333e-05,29,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,34,21,0.65625,True,True,False,0.34375,1.18670004667365e-05,29,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,35,21,0.65625,True,True,False,0.34375,0.0007901320004748413,4452,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,35,21,0.65625,True,True,False,0.34375,0.0008151809997798409,4452,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,35,21,0.65625,True,True,False,0.34375,0.0007762670002193772,4452,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,36,21,0.65625,True,True,False,0.34375,9.947999387804884e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,36,21,0.65625,True,True,False,0.34375,6.565999683516566e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,36,21,0.65625,True,True,False,0.34375,6.337999366223812e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,37,21,0.65625,True,True,False,0.34375,6.696000127703883e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,37,21,0.65625,True,True,False,0.34375,6.424999810406007e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,37,21,0.65625,True,True,False,0.34375,7.981000635481905e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,38,21,0.65625,True,True,False,0.34375,9.110000064538326e-06,7,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,38,21,0.65625,True,True,False,0.34375,8.355000318260863e-06,7,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,38,21,0.65625,True,True,False,0.34375,8.211000022129156e-06,7,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,39,21,0.65625,True,True,False,0.34375,1.2712999705399852e-05,31,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,39,21,0.65625,True,True,False,0.34375,1.2493999747675844e-05,31,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,39,21,0.65625,True,True,False,0.34375,1.170799987448845e-05,31,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,40,21,0.65625,True,True,False,0.34375,6.770999789296184e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,40,21,0.65625,True,True,False,0.34375,6.4149999161600135e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,40,21,0.65625,True,True,False,0.34375,6.2609997257823125e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,41,21,0.65625,True,True,False,0.34375,8.997399982035859e-05,490,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,41,21,0.65625,True,True,False,0.34375,9.254099950339878e-05,490,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,41,21,0.65625,True,True,False,0.34375,8.869599969330011e-05,490,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,42,21,0.65625,True,True,False,0.34375,6.743000085407402e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,42,21,0.65625,True,True,False,0.34375,6.7699993451242335e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,42,21,0.65625,True,True,False,0.34375,6.53000006423099e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,43,21,0.65625,True,True,False,0.34375,6.551999831572175e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,43,21,0.65625,True,True,False,0.34375,6.368999493133742e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,43,21,0.65625,True,True,False,0.34375,6.770000254618935e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,44,21,0.65625,True,True,False,0.34375,1.2256000445631798e-05,22,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,44,21,0.65625,True,True,False,0.34375,1.1391999578336254e-05,22,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,44,21,0.65625,True,True,False,0.34375,1.0823000593518373e-05,22,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,45,21,0.65625,True,True,False,0.34375,7.147000360419042e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,45,21,0.65625,True,True,False,0.34375,6.5210006141569465e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,45,21,0.65625,True,True,False,0.34375,6.412000402633566e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,46,21,0.65625,True,True,False,0.34375,1.062199953594245e-05,15,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,46,21,0.65625,True,True,False,0.34375,1.0120000297320075e-05,15,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,46,21,0.65625,True,True,False,0.34375,9.515000783721916e-06,15,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,47,21,0.65625,True,True,False,0.34375,1.2278999747650232e-05,26,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,47,21,0.65625,True,True,False,0.34375,1.1428000107116532e-05,26,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,47,21,0.65625,True,True,False,0.34375,1.144499947258737e-05,26,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,48,21,0.65625,True,True,False,0.34375,6.975999895075802e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,48,21,0.65625,True,True,False,0.34375,6.515999302791897e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,48,21,0.65625,True,True,False,0.34375,6.336999831546564e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,49,21,0.65625,True,True,False,0.34375,2.3243999748956412e-05,88,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,49,21,0.65625,True,True,False,0.34375,2.2645999706583098e-05,88,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,49,21,0.65625,True,True,False,0.34375,2.228500034107128e-05,88,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,50,21,0.65625,True,True,False,0.34375,6.7470000431058e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,50,21,0.65625,True,True,False,0.34375,6.460000804509036e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,50,21,0.65625,True,True,False,0.34375,6.233000021893531e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,51,21,0.65625,True,True,False,0.34375,6.4420000853715464e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,51,21,0.65625,True,True,False,0.34375,6.346999725792557e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,51,21,0.65625,True,True,False,0.34375,6.26600012765266e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,52,21,0.65625,True,True,False,0.34375,6.663000021944754e-06,1,10000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,52,21,0.65625,True,True,False,0.34375,6.481000127678271e-06,1,100000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,52,21,0.65625,True,True,False,0.34375,6.508000296889804e-06,1,1000000
GRAND,32,2%,0.019996923550223044,0.01730769230769231,53,21,0.65625,True,True,False,0.34375,6.854000275779981e-06,1,10000
