method,n,qber_label,p_true,p_est,trial,leaked_bits,syndrome_rate,claimed_success,correct,undetected_error,net_key_fraction,time_s,work_units,variant,scheme
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,4,600,0.6,False,False,False,0.0,0.3594924999997602,120,aware-pipeline,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,5,600,0.6,True,True,False,0.4,0.04106610000235378,12,uniform,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,5,600,0.6,True,True,False,0.4,0.04047100000025239,12,aware-same-rate,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,5,600,0.6,True,True,False,0.4,0.03693980000025476,12,aware-pipeline,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,6,600,0.6,True,True,False,0.4,0.04067940000095405,12,uniform,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,6,600,0.6,True,True,False,0.4,0.04553459999806364,12,aware-same-rate,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,6,600,0.6,True,True,False,0.4,0.04051479999907315,12,aware-pipeline,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,7,600,0.6,True,True,False,0.4,0.06835460000002058,20,uniform,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,7,600,0.6,True,True,False,0.4,0.05507209999996121,15,aware-same-rate,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,7,600,0.6,True,True,False,0.4,0.052232699999876786,15,aware-pipeline,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,8,600,0.6,True,True,False,0.4,0.06523079999897163,22,uniform,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,8,600,0.6,True,True,False,0.4,0.05179459999999381,17,aware-same-rate,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,8,600,0.6,True,True,False,0.4,0.05481310000322992,17,aware-pipeline,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,9,600,0.6,True,True,False,0.4,0.03199950000271201,9,uniform,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,9,600,0.6,True,True,False,0.4,0.03232589999970514,8,aware-same-rate,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,9,600,0.6,True,True,False,0.4,0.029639399999723537,8,aware-pipeline,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,10,600,0.6,True,True,False,0.4,0.03458649999811314,13,uniform,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,10,600,0.6,True,True,False,0.4,0.029460900001140544,10,aware-same-rate,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,10,600,0.6,True,True,False,0.4,0.029268999998748768,10,aware-pipeline,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,11,600,0.6,True,True,False,0.4,0.029854500000510598,9,uniform,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,11,600,0.6,True,True,False,0.4,0.031127999998716405,10,aware-same-rate,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,11,600,0.6,True,True,False,0.4,0.03206590000263532,10,aware-pipeline,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,12,600,0.6,True,True,False,0.4,0.057548699998733355,20,uniform,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,12,600,0.6,True,True,False,0.4,0.042968400000972906,15,aware-same-rate,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,12,600,0.6,True,True,False,0.4,0.03721950000181096,15,aware-pipeline,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,13,600,0.6,True,True,False,0.4,0.03816999999980908,14,uniform,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,13,600,0.6,True,True,False,0.4,0.03205800000068848,12,aware-same-rate,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,13,600,0.6,True,True,False,0.4,0.03245759999845177,12,aware-pipeline,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,14,600,0.6,True,True,False,0.4,0.042335399997682543,14,uniform,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,14,600,0.6,True,True,False,0.4,0.045051500001136446,15,aware-same-rate,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,14,600,0.6,True,True,False,0.4,0.04019640000115032,15,aware-pipeline,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,15,600,0.6,True,True,False,0.4,0.08144919999904232,32,uniform,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,15,600,0.6,True,True,False,0.4,0.05020240000158083,20,aware-same-rate,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,15,600,0.6,True,True,False,0.4,0.05800749999980326,20,aware-pipeline,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,16,600,0.6,False,False,False,0.0,0.3380104999996547,120,uniform,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,16,600,0.6,False,False,False,0.0,0.3399568000022555,120,aware-same-rate,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,16,600,0.6,False,False,False,0.0,0.34532000000035623,120,aware-pipeline,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,17,600,0.6,True,True,False,0.4,0.030571100000088336,10,uniform,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,17,600,0.6,True,True,False,0.4,0.029206499999418156,10,aware-same-rate,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,17,600,0.6,True,True,False,0.4,0.03345400000034715,10,aware-pipeline,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,18,600,0.6,True,True,False,0.4,0.03546799999821815,11,uniform,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,18,600,0.6,True,True,False,0.4,0.029204700000263983,8,aware-same-rate,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,18,600,0.6,True,True,False,0.4,0.03348339999865857,8,aware-pipeline,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,19,600,0.6,True,True,False,0.4,0.11390169999867794,39,uniform,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,19,600,0.6,True,True,False,0.4,0.10504600000058417,31,aware-same-rate,A
LDPC,1000,10%,0.10048524928071456,0.09662640566430654,19,600,0.6,True,True,False,0.4,0.10404190000190283,31,aware-pipeline,A
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,0,500,0.5,True,True,False,0.5,0.04114509999999427,8,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,0,500,0.5,True,True,False,0.5,0.03342060000068159,7,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,0,500,0.5,True,True,False,0.5,0.029034800001682015,7,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,1,500,0.5,True,True,False,0.5,0.04591879999861703,13,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,1,500,0.5,True,True,False,0.5,0.04024659999777214,13,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,1,500,0.5,True,True,False,0.5,0.044555899999977555,13,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,2,500,0.5,True,True,False,0.5,0.03812290000132634,9,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,2,500,0.5,True,True,False,0.5,0.03938699999707751,9,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,2,500,0.5,True,True,False,0.5,0.040343799999391194,9,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,3,500,0.5,True,True,False,0.5,0.053017199999885634,12,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,3,500,0.5,True,True,False,0.5,0.05270539999764878,14,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,3,500,0.5,True,True,False,0.5,0.059638800001266645,14,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,4,500,0.5,True,True,False,0.5,0.040965100000903476,6,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,4,500,0.5,True,True,False,0.5,0.03394739999930607,6,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,4,500,0.5,True,True,False,0.5,0.027394799999456154,6,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,5,500,0.5,True,True,False,0.5,0.09981619999962277,25,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,5,500,0.5,True,True,False,0.5,0.09976169999936246,27,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,5,500,0.5,True,True,False,0.5,0.10671279999951366,27,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,6,500,0.5,True,True,False,0.5,0.03905739999754587,6,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,6,500,0.5,True,True,False,0.5,0.046621800000139046,6,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,6,500,0.5,True,True,False,0.5,0.058196999998472165,6,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,7,500,0.5,True,True,False,0.5,0.0404000000016822,7,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,7,500,0.5,True,True,False,0.5,0.0518034999986412,6,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,7,500,0.5,True,True,False,0.5,0.04956289999972796,6,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,8,500,0.5,True,True,False,0.5,0.06202100000155042,11,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,8,500,0.5,True,True,False,0.5,0.08026059999974677,12,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,8,500,0.5,True,True,False,0.5,0.1054344999975001,12,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,9,500,0.5,False,False,False,0.0,0.38199639999947976,120,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,9,500,0.5,False,False,False,0.0,0.31065659999876516,120,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,9,500,0.5,False,False,False,0.0,0.2997767999986536,120,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,10,500,0.5,True,True,False,0.5,0.01867869999841787,6,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,10,500,0.5,True,True,False,0.5,0.02328729999862844,6,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,10,500,0.5,True,True,False,0.5,0.030140200000460027,6,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,11,500,0.5,True,True,False,0.5,0.045521699998062104,11,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,11,500,0.5,True,True,False,0.5,0.059924400000454625,11,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,11,500,0.5,True,True,False,0.5,0.049706800000421936,11,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,12,500,0.5,True,True,False,0.5,0.04966399999830173,11,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,12,500,0.5,True,True,False,0.5,0.03959179999947082,10,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,12,500,0.5,True,True,False,0.5,0.03802189999987604,10,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,13,500,0.5,True,True,False,0.5,0.03651430000172695,10,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,13,500,0.5,True,True,False,0.5,0.026687699999456527,8,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,13,500,0.5,True,True,False,0.5,0.033249500000238186,8,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,14,500,0.5,True,True,False,0.5,0.031145400000241352,9,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,14,500,0.5,True,True,False,0.5,0.025970000002416782,7,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,14,500,0.5,True,True,False,0.5,0.02458930000284454,7,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,15,500,0.5,True,True,False,0.5,0.02990259999933187,8,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,15,500,0.5,True,True,False,0.5,0.03304029999708291,9,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,15,500,0.5,True,True,False,0.5,0.029652699999132892,9,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,16,500,0.5,True,True,False,0.5,0.03584709999995539,12,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,16,500,0.5,True,True,False,0.5,0.045001300000876654,13,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,16,500,0.5,True,True,False,0.5,0.044077099999412894,13,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,17,500,0.5,True,True,False,0.5,0.03521309999996447,10,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,17,500,0.5,True,True,False,0.5,0.03906429999915417,10,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,17,500,0.5,True,True,False,0.5,0.03279770000153803,10,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,18,500,0.5,True,True,False,0.5,0.03183739999803947,11,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,18,500,0.5,True,True,False,0.5,0.03573069999765721,10,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,18,500,0.5,True,True,False,0.5,0.028724800002237316,10,aware-pipeline,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,19,500,0.5,True,True,False,0.5,0.02835419999973965,10,uniform,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,19,500,0.5,True,True,False,0.5,0.02851820000068983,10,aware-same-rate,B
LDPC,1000,6%,0.06550255902971915,0.05713094245204337,19,500,0.5,True,True,False,0.5,0.033885600001667626,10,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,0,600,0.6,True,True,False,0.4,0.16475120000177412,19,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,0,600,0.6,True,True,False,0.4,0.16048800000135088,18,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,0,600,0.6,True,True,False,0.4,0.17088020000301185,18,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,1,600,0.6,True,True,False,0.4,0.18447240000023157,12,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,1,600,0.6,True,True,False,0.4,0.11263310000140336,11,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,1,600,0.6,True,True,False,0.4,0.11041359999944689,11,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,2,600,0.6,True,True,False,0.4,0.1573333000014827,20,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,2,600,0.6,True,True,False,0.4,0.20752189999984694,22,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,2,600,0.6,True,True,False,0.4,0.23947550000229967,22,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,3,600,0.6,True,True,False,0.4,0.2088011000014376,27,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,3,600,0.6,True,True,False,0.4,0.3604784000017389,58,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,3,600,0.6,True,True,False,0.4,0.30871559999650344,58,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,4,600,0.6,True,True,False,0.4,0.15985920000093756,26,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,4,600,0.6,True,True,False,0.4,0.16627650000009453,25,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,4,600,0.6,True,True,False,0.4,0.17959589999736636,25,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,5,600,0.6,False,False,False,0.0,0.9212533999998413,120,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,5,600,0.6,False,False,False,0.0,0.873190500002238,120,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,5,600,0.6,False,False,False,0.0,0.8083950000000186,120,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,6,600,0.6,True,True,False,0.4,0.10921980000057374,18,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,6,600,0.6,True,True,False,0.4,0.0942890999976953,17,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,6,600,0.6,True,True,False,0.4,0.09423799999785842,17,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,7,600,0.6,False,False,False,0.0,0.5604926999985764,120,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,7,600,0.6,False,False,False,0.0,0.648028699997667,120,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,7,600,0.6,False,False,False,0.0,0.8046551999977964,120,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,8,600,0.6,True,True,False,0.4,0.0954767000002903,12,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,8,600,0.6,True,True,False,0.4,0.08851330000106827,12,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,8,600,0.6,True,True,False,0.4,0.12128060000031837,12,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,9,600,0.6,True,True,False,0.4,0.3145671999991464,41,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,9,600,0.6,True,True,False,0.4,0.3933644999997341,53,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,9,600,0.6,True,True,False,0.4,0.3983289000025252,53,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,10,600,0.6,False,False,False,0.0,0.923078899999382,120,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,10,600,0.6,False,False,False,0.0,0.8105215000032331,120,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,10,600,0.6,False,False,False,0.0,0.7386757000022044,120,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,11,600,0.6,True,True,False,0.4,0.08814459999848623,11,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,11,600,0.6,True,True,False,0.4,0.07708020000063698,10,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,11,600,0.6,True,True,False,0.4,0.08659669999906328,10,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,12,600,0.6,False,False,False,0.0,0.7170575999989524,120,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,12,600,0.6,False,False,False,0.0,0.5528551999996125,120,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,12,600,0.6,False,False,False,0.0,0.6484212999966985,120,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,13,600,0.6,True,True,False,0.4,0.25144820000059553,37,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,13,600,0.6,True,True,False,0.4,0.3532614000032481,44,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,13,600,0.6,True,True,False,0.4,0.37713850000000093,44,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,14,600,0.6,False,False,False,0.0,0.9928097999982128,120,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,14,600,0.6,False,False,False,0.0,1.2329198000006727,120,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,14,600,0.6,False,False,False,0.0,1.00527399999919,120,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,15,600,0.6,True,True,False,0.4,0.08495509999920614,9,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,15,600,0.6,True,True,False,0.4,0.08859270000175457,9,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,15,600,0.6,True,True,False,0.4,0.08408760000020266,9,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,16,600,0.6,True,True,False,0.4,0.3541775999983656,50,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,16,600,0.6,True,True,False,0.4,0.16703950000010082,22,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,16,600,0.6,True,True,False,0.4,0.19294589999844902,22,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,17,600,0.6,True,True,False,0.4,0.21420120000038878,18,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,17,600,0.6,True,True,False,0.4,0.20209519999843906,15,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,17,600,0.6,True,True,False,0.4,0.16736880000098608,15,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,18,600,0.6,True,True,False,0.4,0.12524610000036773,9,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,18,600,0.6,True,True,False,0.4,0.09525249999933294,9,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,18,600,0.6,True,True,False,0.4,0.0984219000019948,9,aware-pipeline,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,19,600,0.6,False,False,False,0.0,1.8382770999996865,120,uniform,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,19,600,0.6,True,True,False,0.4,1.7008464999998978,110,aware-same-rate,B
LDPC,1000,10%,0.10546690180222805,0.10008340283569642,19,600,0.6,True,True,False,0.4,2.3729715999979817,110,aware-pipeline,B
